开始时间,结束时间,持续分钟数,硬异常来源,硬异常来源说明
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-07 14:55:00,2024-06-07 14:58:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-13 11:34:00,2024-06-13 11:37:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-13 11:45:00,2024-06-13 11:48:00,4,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-13 11:56:00,2024-06-13 12:01:00,6,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-13 12:03:00,2024-06-13 12:09:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-13 12:14:00,2024-06-13 12:20:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-13 12:32:00,2024-06-13 12:37:00,6,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-19 10:14:00,2024-06-19 10:20:00,7,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-06-26 11:25:00,2024-06-26 11:32:00,8,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 11:24:00,2024-07-01 12:44:00,81,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-07-01 12:46:00,2024-07-01 12:50:00,5,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-07-01 13:08:00,2024-07-01 13:12:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
