字段名,重复值,开始时间,结束时间,持续长度
ACTIVE_POWER_STATION,0.0,2024-05-07 13:41:00,2024-05-07 13:45:00,5
ACTIVE_POWER_STATION,0.0,2024-05-07 14:25:00,2024-05-07 14:34:00,10
ACTIVE_POWER_STATION,0.0,2024-05-07 14:36:00,2024-05-07 14:45:00,10
ACTIVE_POWER_STATION,0.0,2024-05-07 15:25:00,2024-05-07 15:28:00,4
ACTIVE_POWER_STATION,0.0,2024-05-08 00:32:00,2024-05-08 00:36:00,5
ACTIVE_POWER_STATION,0.0,2024-05-08 01:08:00,2024-05-08 01:20:00,13
ACTIVE_POWER_STATION,0.0,2024-05-08 02:23:00,2024-05-08 02:28:00,6
ACTIVE_POWER_STATION,0.0,2024-05-08 14:08:00,2024-05-08 14:14:00,7
ACTIVE_POWER_STATION,0.0,2024-05-08 14:28:00,2024-05-08 14:32:00,5
ACTIVE_POWER_STATION,0.0,2024-05-08 14:38:00,2024-05-08 14:43:00,6
ACTIVE_POWER_STATION,0.0,2024-05-08 14:49:00,2024-05-08 14:53:00,5
ACTIVE_POWER_STATION,0.0,2024-05-09 04:31:00,2024-05-09 04:41:00,11
ACTIVE_POWER_STATION,0.0,2024-05-09 07:17:00,2024-05-09 07:21:00,5
ACTIVE_POWER_STATION,0.0,2024-05-09 08:32:00,2024-05-09 08:38:00,7
ACTIVE_POWER_STATION,0.0,2024-05-09 09:06:00,2024-05-09 09:10:00,5
ACTIVE_POWER_STATION,0.0,2024-05-09 09:17:00,2024-05-09 09:25:00,9
ACTIVE_POWER_STATION,0.0,2024-05-09 09:51:00,2024-05-09 09:59:00,9
ACTIVE_POWER_STATION,0.0,2024-05-12 20:00:00,2024-05-12 20:03:00,4
ACTIVE_POWER_STATION,0.0,2024-05-13 07:09:00,2024-05-13 07:17:00,9
ACTIVE_POWER_STATION,0.0,2024-05-13 07:28:00,2024-05-13 07:40:00,13
ACTIVE_POWER_STATION,0.0,2024-05-13 07:43:00,2024-05-13 07:55:00,13
ACTIVE_POWER_STATION,0.0,2024-05-13 08:18:00,2024-05-13 08:31:00,14
ACTIVE_POWER_STATION,0.0,2024-05-13 08:42:00,2024-05-13 08:58:00,17
ACTIVE_POWER_STATION,0.0,2024-05-13 12:31:00,2024-05-13 12:37:00,7
ACTIVE_POWER_STATION,0.0,2024-05-13 12:39:00,2024-05-13 12:46:00,8
ACTIVE_POWER_STATION,0.0,2024-05-20 06:50:00,2024-05-20 07:16:00,27
ACTIVE_POWER_STATION,0.0,2024-05-22 10:03:00,2024-05-22 10:07:00,5
ACTIVE_POWER_STATION,0.0,2024-05-22 10:24:00,2024-05-22 10:27:00,4
ACTIVE_POWER_STATION,0.0,2024-05-22 11:07:00,2024-05-22 11:11:00,5
ACTIVE_POWER_STATION,0.0,2024-05-22 12:21:00,2024-05-22 12:25:00,5
ACTIVE_POWER_STATION,0.0,2024-05-23 10:03:00,2024-05-23 10:09:00,7
ACTIVE_POWER_STATION,-2.8924465,2024-05-23 10:35:00,2024-05-23 10:38:00,4
ACTIVE_POWER_STATION,0.0,2024-05-23 10:56:00,2024-05-23 11:10:00,15
ACTIVE_POWER_STATION,0.0,2024-05-23 11:38:00,2024-05-23 11:45:00,8
ACTIVE_POWER_STATION,0.0,2024-05-23 11:54:00,2024-05-23 11:57:00,4
ACTIVE_POWER_STATION,0.0,2024-05-23 12:37:00,2024-05-23 12:41:00,5
ACTIVE_POWER_STATION,0.0,2024-05-23 13:14:00,2024-05-23 13:18:00,5
ACTIVE_POWER_STATION,0.0,2024-05-24 07:58:00,2024-05-24 08:03:00,6
ACTIVE_POWER_STATION,0.0,2024-05-24 12:02:00,2024-05-24 12:11:00,10
ACTIVE_POWER_STATION,0.0,2024-05-24 12:54:00,2024-05-24 12:57:00,4
ACTIVE_POWER_STATION,0.0,2024-05-26 11:53:00,2024-05-26 11:58:00,6
ACTIVE_POWER_STATION,0.0,2024-05-26 13:14:00,2024-05-26 13:28:00,15
ACTIVE_POWER_STATION,0.0,2024-05-26 14:37:00,2024-05-26 14:40:00,4
ACTIVE_POWER_STATION,0.0,2024-05-26 15:05:00,2024-05-26 15:10:00,6
ACTIVE_POWER_STATION,0.0,2024-05-26 15:29:00,2024-05-26 15:32:00,4
ACTIVE_POWER_STATION,0.0,2024-05-27 10:29:00,2024-05-27 10:33:00,5
ACTIVE_POWER_STATION,0.0,2024-05-27 10:35:00,2024-05-27 10:38:00,4
ACTIVE_POWER_STATION,0.0,2024-05-27 17:08:00,2024-05-27 17:15:00,8
ACTIVE_POWER_STATION,0.0,2024-05-28 16:11:00,2024-05-28 16:20:00,10
ACTIVE_POWER_STATION,0.0,2024-05-28 16:30:00,2024-05-28 16:51:00,22
ACTIVE_POWER_STATION,0.0,2024-05-28 17:51:00,2024-05-28 17:56:00,6
ACTIVE_POWER_STATION,0.0,2024-05-28 18:06:00,2024-05-28 18:09:00,4
ACTIVE_POWER_STATION,0.0,2024-05-29 03:46:00,2024-05-29 03:56:00,11
ACTIVE_POWER_STATION,0.0,2024-05-29 04:12:00,2024-05-29 04:15:00,4
ACTIVE_POWER_STATION,0.0,2024-05-29 04:43:00,2024-05-29 04:55:00,13
ACTIVE_POWER_STATION,0.0,2024-05-29 05:39:00,2024-05-29 06:03:00,25
ACTIVE_POWER_STATION,0.0,2024-05-30 12:45:00,2024-05-30 12:52:00,8
ACTIVE_POWER_STATION,0.0,2024-05-30 14:31:00,2024-05-30 14:39:00,9
ACTIVE_POWER_STATION,0.0,2024-05-30 14:41:00,2024-05-30 15:05:00,25
ACTIVE_POWER_STATION,0.0,2024-05-30 15:18:00,2024-05-30 15:36:00,19
ACTIVE_POWER_STATION,0.0,2024-05-30 16:22:00,2024-05-30 16:26:00,5
ACTIVE_POWER_STATION,0.0,2024-05-31 00:42:00,2024-05-31 00:48:00,7
ACTIVE_POWER_STATION,0.0,2024-05-31 22:49:00,2024-05-31 22:58:00,10
ACTIVE_POWER_STATION,0.0,2024-06-01 15:08:00,2024-06-01 15:17:00,10
ACTIVE_POWER_STATION,0.0,2024-06-01 16:02:00,2024-06-01 16:11:00,10
ACTIVE_POWER_STATION,0.0,2024-06-01 23:15:00,2024-06-01 23:18:00,4
ACTIVE_POWER_STATION,0.0,2024-06-02 00:41:00,2024-06-02 00:57:00,17
ACTIVE_POWER_STATION,0.0,2024-06-02 01:13:00,2024-06-02 01:19:00,7
ACTIVE_POWER_STATION,0.0,2024-06-02 01:31:00,2024-06-02 01:41:00,11
ACTIVE_POWER_STATION,0.0,2024-06-02 03:41:00,2024-06-02 03:44:00,4
ACTIVE_POWER_STATION,0.0,2024-06-02 05:00:00,2024-06-02 05:09:00,10
ACTIVE_POWER_STATION,0.0,2024-06-02 05:11:00,2024-06-02 05:28:00,18
ACTIVE_POWER_STATION,0.0,2024-06-02 11:04:00,2024-06-02 11:08:00,5
ACTIVE_POWER_STATION,0.0,2024-06-02 11:13:00,2024-06-02 11:18:00,6
ACTIVE_POWER_STATION,0.0,2024-06-02 12:11:00,2024-06-02 12:19:00,9
ACTIVE_POWER_STATION,0.0,2024-06-02 12:32:00,2024-06-02 12:55:00,24
ACTIVE_POWER_STATION,0.0,2024-06-02 14:05:00,2024-06-02 14:10:00,6
ACTIVE_POWER_STATION,0.0,2024-06-02 14:15:00,2024-06-02 14:23:00,9
ACTIVE_POWER_STATION,0.0,2024-06-04 13:42:00,2024-06-04 13:47:00,6
ACTIVE_POWER_STATION,0.0,2024-06-04 13:50:00,2024-06-04 13:57:00,8
ACTIVE_POWER_STATION,0.0,2024-06-04 14:04:00,2024-06-04 14:08:00,5
ACTIVE_POWER_STATION,0.0,2024-06-04 14:48:00,2024-06-04 14:55:00,8
ACTIVE_POWER_STATION,0.0,2024-06-04 16:39:00,2024-06-04 16:42:00,4
ACTIVE_POWER_STATION,0.0,2024-06-06 03:09:00,2024-06-06 03:12:00,4
ACTIVE_POWER_STATION,-3.7053084,2024-06-06 14:15:00,2024-06-06 14:20:00,6
ACTIVE_POWER_STATION,0.0,2024-06-06 14:21:00,2024-06-06 14:24:00,4
ACTIVE_POWER_STATION,0.0,2024-06-06 14:36:00,2024-06-06 14:42:00,7
ACTIVE_POWER_STATION,0.0,2024-06-08 05:42:00,2024-06-08 05:54:00,13
ACTIVE_POWER_STATION,0.0,2024-06-08 17:43:00,2024-06-08 17:46:00,4
ACTIVE_POWER_STATION,0.0,2024-06-09 10:44:00,2024-06-09 10:47:00,4
ACTIVE_POWER_STATION,0.0,2024-06-12 05:06:00,2024-06-12 05:12:00,7
ACTIVE_POWER_STATION,0.0,2024-06-12 05:26:00,2024-06-12 05:30:00,5
ACTIVE_POWER_STATION,0.0,2024-06-13 06:21:00,2024-06-13 06:25:00,5
ACTIVE_POWER_STATION,0.0,2024-06-13 08:22:00,2024-06-13 08:31:00,10
ACTIVE_POWER_STATION,0.0,2024-06-13 11:25:00,2024-06-13 11:31:00,7
ACTIVE_POWER_STATION,0.0,2024-06-15 06:47:00,2024-06-15 06:56:00,10
ACTIVE_POWER_STATION,0.0,2024-06-15 15:05:00,2024-06-15 15:14:00,10
ACTIVE_POWER_STATION,0.0,2024-06-15 15:18:00,2024-06-15 15:27:00,10
ACTIVE_POWER_STATION,0.0,2024-06-16 06:41:00,2024-06-16 06:45:00,5
ACTIVE_POWER_STATION,0.0,2024-06-16 06:48:00,2024-06-16 06:54:00,7
ACTIVE_POWER_STATION,0.0,2024-06-16 07:15:00,2024-06-16 07:19:00,5
ACTIVE_POWER_STATION,0.0,2024-06-16 13:48:00,2024-06-16 13:54:00,7
ACTIVE_POWER_STATION,0.0,2024-06-16 15:53:00,2024-06-16 15:56:00,4
ACTIVE_POWER_STATION,0.0,2024-06-16 17:39:00,2024-06-16 17:42:00,4
ACTIVE_POWER_STATION,0.0,2024-06-16 17:50:00,2024-06-16 17:53:00,4
ACTIVE_POWER_STATION,0.0,2024-06-16 18:01:00,2024-06-16 18:05:00,5
ACTIVE_POWER_STATION,0.0,2024-06-17 00:02:00,2024-06-17 00:07:00,6
ACTIVE_POWER_STATION,0.0,2024-06-17 00:09:00,2024-06-17 00:12:00,4
ACTIVE_POWER_STATION,0.0,2024-06-17 01:18:00,2024-06-17 01:32:00,15
ACTIVE_POWER_STATION,0.0,2024-06-17 10:43:00,2024-06-17 10:48:00,6
ACTIVE_POWER_STATION,0.0,2024-06-17 10:57:00,2024-06-17 11:04:00,8
ACTIVE_POWER_STATION,0.0,2024-06-17 11:15:00,2024-06-17 11:22:00,8
ACTIVE_POWER_STATION,0.0,2024-06-17 16:29:00,2024-06-17 16:32:00,4
ACTIVE_POWER_STATION,0.0,2024-06-18 01:28:00,2024-06-18 01:35:00,8
ACTIVE_POWER_STATION,0.0,2024-06-18 03:20:00,2024-06-18 03:24:00,5
ACTIVE_POWER_STATION,0.0,2024-06-18 04:52:00,2024-06-18 04:57:00,6
ACTIVE_POWER_STATION,0.0,2024-06-18 06:49:00,2024-06-18 06:53:00,5
ACTIVE_POWER_STATION,0.0,2024-06-18 09:03:00,2024-06-18 09:06:00,4
ACTIVE_POWER_STATION,0.0,2024-06-18 09:29:00,2024-06-18 09:33:00,5
ACTIVE_POWER_STATION,0.0,2024-06-18 09:35:00,2024-06-18 09:41:00,7
ACTIVE_POWER_STATION,0.0,2024-06-18 11:44:00,2024-06-18 12:04:00,21
ACTIVE_POWER_STATION,282.60992,2024-06-19 10:14:00,2024-06-19 10:20:00,7
ACTIVE_POWER_STATION,0.0,2024-06-20 07:32:00,2024-06-20 07:37:00,6
ACTIVE_POWER_STATION,0.0,2024-06-20 08:39:00,2024-06-20 08:42:00,4
ACTIVE_POWER_STATION,0.0,2024-06-20 09:17:00,2024-06-20 09:22:00,6
ACTIVE_POWER_STATION,0.0,2024-06-20 14:53:00,2024-06-20 14:58:00,6
ACTIVE_POWER_STATION,0.0,2024-06-20 16:00:00,2024-06-20 16:03:00,4
ACTIVE_POWER_STATION,0.0,2024-06-20 18:42:00,2024-06-20 18:46:00,5
ACTIVE_POWER_STATION,0.0,2024-06-20 23:40:00,2024-06-20 23:44:00,5
ACTIVE_POWER_STATION,0.0,2024-06-20 23:49:00,2024-06-20 23:55:00,7
ACTIVE_POWER_STATION,0.0,2024-06-21 11:14:00,2024-06-21 11:20:00,7
ACTIVE_POWER_STATION,0.0,2024-06-22 15:03:00,2024-06-22 15:08:00,6
ACTIVE_POWER_STATION,0.0,2024-06-22 15:34:00,2024-06-22 15:37:00,4
ACTIVE_POWER_STATION,0.0,2024-06-22 21:10:00,2024-06-22 21:13:00,4
ACTIVE_POWER_STATION,0.0,2024-06-22 23:18:00,2024-06-22 23:21:00,4
ACTIVE_POWER_STATION,0.0,2024-06-23 02:38:00,2024-06-23 02:46:00,9
ACTIVE_POWER_STATION,68.21749,2024-06-26 11:25:00,2024-06-26 11:32:00,7
ACTIVE_POWER_STATION,27.607643,2024-07-01 11:24:00,2024-07-01 12:44:00,75
ACTIVE_POWER_STATION,80.9822,2024-07-01 12:46:00,2024-07-01 12:50:00,5
ACTIVE_POWER_STATION,60.219154,2024-07-01 13:08:00,2024-07-01 13:12:00,5
ACTIVE_POWER_STATION,41.060543,2024-07-01 13:13:00,2024-07-01 13:16:00,4
ACTIVE_POWER_STATION,42.668518,2024-07-01 16:22:00,2024-07-01 16:29:00,8
ACTIVE_POWER_STATION,272.42633,2024-07-02 17:05:00,2024-07-02 17:08:00,4
ACTIVE_POWER_STATION,275.43625,2024-07-02 17:46:00,2024-07-02 17:51:00,6
ACTIVE_POWER_STATION,0.0,2024-07-03 13:36:00,2024-07-03 13:45:00,10
ACTIVE_POWER_STATION,0.0,2024-07-05 01:33:00,2024-07-05 01:36:00,4
ACTIVE_POWER_STATION,0.0,2024-07-05 01:59:00,2024-07-05 02:03:00,5
ACTIVE_POWER_STATION,0.0,2024-07-05 04:31:00,2024-07-05 04:34:00,4
ACTIVE_POWER_STATION,0.0,2024-07-05 05:21:00,2024-07-05 05:24:00,4
ACTIVE_POWER_STATION,0.0,2024-07-05 05:43:00,2024-07-05 05:46:00,4
ACTIVE_POWER_STATION,0.0,2024-07-05 06:54:00,2024-07-05 06:59:00,6
ACTIVE_POWER_STATION,45.58332,2024-07-05 11:14:00,2024-07-05 11:17:00,4
ACTIVE_POWER_STATION,180.54306,2024-07-05 16:49:00,2024-07-05 16:55:00,7
ACTIVE_POWER_STATION,272.50302,2024-07-05 18:54:00,2024-07-05 18:57:00,4
ACTIVE_POWER_STATION,0.0,2024-07-07 13:37:00,2024-07-07 13:40:00,4
ACTIVE_POWER_STATION,0.0,2024-07-07 14:01:00,2024-07-07 14:04:00,4
ACTIVE_POWER_STATION,0.0,2024-07-07 14:09:00,2024-07-07 14:16:00,8
ACTIVE_POWER_STATION,0.0,2024-07-07 14:26:00,2024-07-07 14:31:00,6
ACTIVE_POWER_STATION,-4.322987,2024-07-09 05:50:00,2024-07-09 05:53:00,4
ACTIVE_POWER_STATION,-4.2881064,2024-07-10 12:31:00,2024-07-10 13:54:00,8
ACTIVE_POWER_STATION,-1.0466883,2024-07-10 16:22:00,2024-07-10 16:29:00,8
ACTIVE_POWER_STATION,0.0,2024-07-11 08:42:00,2024-07-11 08:46:00,5
ACTIVE_POWER_STATION,0.0,2024-07-11 09:44:00,2024-07-11 09:50:00,7
ACTIVE_POWER_STATION,6.111467,2024-07-11 15:10:00,2024-07-11 15:13:00,4
ACTIVE_POWER_STATION,0.0,2024-07-11 22:58:00,2024-07-11 23:03:00,6
ACTIVE_POWER_STATION,0.0,2024-07-11 23:13:00,2024-07-11 23:17:00,5
ACTIVE_POWER_STATION,-4.5460806,2024-07-12 01:25:00,2024-07-12 01:28:00,4
ACTIVE_POWER_STATION,56.80592,2024-07-12 11:18:00,2024-07-12 11:24:00,7
ACTIVE_POWER_STATION,0.0,2024-07-13 22:26:00,2024-07-13 22:29:00,4
ACTIVE_POWER_STATION,0.0,2024-07-13 23:47:00,2024-07-13 23:55:00,9
ACTIVE_POWER_STATION,0.0,2024-07-15 04:21:00,2024-07-15 04:25:00,5
ACTIVE_POWER_STATION,0.0,2024-07-16 02:12:00,2024-07-16 02:15:00,4
ACTIVE_POWER_STATION,0.0,2024-07-16 02:31:00,2024-07-16 02:34:00,4
ACTIVE_POWER_STATION,0.0,2024-07-16 05:12:00,2024-07-16 05:20:00,9
ACTIVE_POWER_STATION,252.13347,2024-07-25 10:43:00,2024-07-25 11:14:00,28
ACTIVE_POWER_STATION,250.99219,2024-07-25 11:16:00,2024-07-25 11:30:00,15
ACTIVE_POWER_STATION,254.00713,2024-07-25 13:22:00,2024-07-25 13:25:00,4
ACTIVE_POWER_STATION,253.40717,2024-07-25 13:26:00,2024-07-25 14:04:00,39
ACTIVE_POWER_STATION,247.11876,2024-07-25 15:08:00,2024-07-25 15:38:00,28
ACTIVE_POWER_STATION,236.18549,2024-07-25 15:40:00,2024-07-25 15:54:00,15
ACTIVE_POWER_STATION,246.44351,2024-07-25 17:35:00,2024-07-25 17:47:00,6
LIMIT_POWER,299.99084,2023-09-21 00:00:00,2023-09-24 02:28:00,4469
LIMIT_POWER,300.0,2023-09-24 02:29:00,2023-09-24 03:22:00,54
LIMIT_POWER,299.94693,2023-09-24 03:23:00,2023-09-24 03:34:00,12
LIMIT_POWER,299.99084,2023-09-24 03:35:00,2023-09-24 03:46:00,12
LIMIT_POWER,300.0,2023-09-24 03:47:00,2023-09-24 04:04:00,18
LIMIT_POWER,299.99084,2023-09-24 04:05:00,2023-09-25 09:47:00,1776
LIMIT_POWER,299.82608,2023-09-25 09:48:00,2023-09-25 09:59:00,12
LIMIT_POWER,300.0,2023-09-25 10:00:00,2023-09-25 10:05:00,6
LIMIT_POWER,299.99084,2023-09-25 10:06:00,2023-09-25 10:29:00,24
LIMIT_POWER,300.0,2023-09-25 10:30:00,2023-09-25 11:11:00,42
LIMIT_POWER,299.99084,2023-09-25 11:12:00,2023-09-25 12:17:00,66
LIMIT_POWER,300.0,2023-09-25 12:18:00,2023-09-25 12:23:00,6
LIMIT_POWER,299.99084,2023-09-25 12:25:00,2023-09-25 12:59:00,35
LIMIT_POWER,299.99084,2023-09-25 13:01:00,2023-09-25 13:17:00,17
LIMIT_POWER,299.77115,2023-09-25 13:18:00,2023-09-25 13:23:00,6
LIMIT_POWER,299.99084,2023-09-25 13:24:00,2023-09-25 13:29:00,6
LIMIT_POWER,299.55142,2023-09-25 13:30:00,2023-09-25 13:41:00,12
LIMIT_POWER,299.99084,2023-09-25 13:43:00,2023-09-25 14:09:00,27
LIMIT_POWER,298.76035,2023-09-25 14:10:00,2023-09-25 14:24:00,15
LIMIT_POWER,300.0,2023-09-25 14:25:00,2023-09-25 14:30:00,6
LIMIT_POWER,299.99084,2023-09-25 14:32:00,2023-09-25 15:47:00,76
LIMIT_POWER,299.7272,2023-09-25 15:48:00,2023-09-25 15:59:00,12
LIMIT_POWER,300.0,2023-09-25 16:00:00,2023-09-25 16:29:00,30
LIMIT_POWER,299.99084,2023-09-25 16:30:00,2023-09-25 16:33:00,4
LIMIT_POWER,299.99084,2023-09-25 16:35:00,2023-09-25 17:11:00,37
LIMIT_POWER,300.0,2023-09-25 17:12:00,2023-09-25 20:30:00,199
LIMIT_POWER,299.99084,2023-09-25 20:32:00,2023-09-25 20:38:00,7
LIMIT_POWER,299.50742,2023-09-25 20:42:00,2023-09-25 20:59:00,18
LIMIT_POWER,300.0,2023-09-25 21:00:00,2023-09-26 00:17:00,198
LIMIT_POWER,299.58435,2023-09-26 00:18:00,2023-09-26 00:23:00,6
LIMIT_POWER,299.99084,2023-09-26 00:24:00,2023-09-26 08:18:00,475
LIMIT_POWER,299.7052,2023-09-26 08:19:00,2023-09-26 08:30:00,12
LIMIT_POWER,300.0,2023-09-26 08:31:00,2023-09-26 08:42:00,12
LIMIT_POWER,299.99084,2023-09-26 08:43:00,2023-09-26 08:56:00,14
LIMIT_POWER,299.99084,2023-09-26 08:58:00,2023-09-26 09:48:00,51
LIMIT_POWER,300.0,2023-09-26 09:49:00,2023-09-26 10:30:00,42
LIMIT_POWER,299.99084,2023-09-26 10:31:00,2023-09-26 12:06:00,96
LIMIT_POWER,300.0,2023-09-26 12:07:00,2023-09-26 12:36:00,30
LIMIT_POWER,299.99084,2023-09-26 12:38:00,2023-09-26 12:56:00,19
LIMIT_POWER,299.99084,2023-09-26 12:58:00,2023-09-26 13:36:00,39
LIMIT_POWER,300.0,2023-09-26 13:37:00,2023-09-26 13:54:00,18
LIMIT_POWER,299.99084,2023-09-26 13:55:00,2023-09-26 14:00:00,6
LIMIT_POWER,299.87003,2023-09-26 14:01:00,2023-09-26 14:12:00,12
LIMIT_POWER,299.99084,2023-09-26 14:13:00,2023-09-26 14:27:00,15
LIMIT_POWER,299.99084,2023-09-26 14:29:00,2023-09-26 19:29:00,301
LIMIT_POWER,299.99084,2023-09-26 19:31:00,2023-09-26 19:48:00,18
LIMIT_POWER,300.0,2023-09-26 19:49:00,2023-09-27 12:24:00,996
LIMIT_POWER,299.99084,2023-09-27 12:25:00,2023-09-27 13:06:00,42
LIMIT_POWER,300.0,2023-09-27 13:07:00,2023-09-27 16:18:00,192
LIMIT_POWER,299.99084,2023-09-27 16:19:00,2023-09-27 16:42:00,24
LIMIT_POWER,299.77115,2023-09-27 16:43:00,2023-09-27 16:48:00,6
LIMIT_POWER,299.99084,2023-09-27 16:49:00,2023-09-27 17:00:00,12
LIMIT_POWER,300.0,2023-09-27 17:01:00,2023-09-27 17:54:00,54
LIMIT_POWER,299.99084,2023-09-27 17:55:00,2023-09-27 18:12:00,18
LIMIT_POWER,300.0,2023-09-27 18:13:00,2023-09-27 18:30:00,18
LIMIT_POWER,299.55142,2023-09-27 18:31:00,2023-09-27 18:42:00,12
LIMIT_POWER,300.0,2023-09-27 18:43:00,2023-09-27 19:03:00,21
LIMIT_POWER,299.3756,2023-09-27 19:04:00,2023-09-27 19:11:00,8
LIMIT_POWER,299.99084,2023-09-27 19:12:00,2023-09-27 19:18:00,7
LIMIT_POWER,299.69424,2023-09-27 19:19:00,2023-09-27 19:24:00,6
LIMIT_POWER,299.99084,2023-09-27 19:25:00,2023-09-27 21:18:00,114
LIMIT_POWER,300.0,2023-09-27 21:19:00,2023-09-28 03:43:00,385
LIMIT_POWER,299.99084,2023-09-28 03:44:00,2023-09-28 04:19:00,36
LIMIT_POWER,299.9359,2023-09-28 04:20:00,2023-09-28 04:25:00,6
LIMIT_POWER,299.99084,2023-09-28 04:26:00,2023-09-28 04:37:00,12
LIMIT_POWER,300.0,2023-09-28 04:38:00,2023-09-28 04:43:00,6
LIMIT_POWER,299.99084,2023-09-28 04:44:00,2023-09-28 10:43:00,360
LIMIT_POWER,300.0,2023-09-28 10:44:00,2023-09-28 13:25:00,162
LIMIT_POWER,299.99084,2023-09-28 13:26:00,2023-09-28 14:56:00,91
LIMIT_POWER,299.23276,2023-09-28 14:57:00,2023-09-28 15:12:00,16
LIMIT_POWER,300.0,2023-09-28 15:13:00,2023-09-28 15:41:00,29
LIMIT_POWER,299.99084,2023-09-28 15:43:00,2023-09-28 16:49:00,67
LIMIT_POWER,299.7821,2023-09-28 16:50:00,2023-09-28 16:55:00,6
LIMIT_POWER,299.99084,2023-09-28 16:56:00,2023-09-28 17:01:00,6
LIMIT_POWER,299.7272,2023-09-28 17:02:00,2023-09-28 17:07:00,6
LIMIT_POWER,299.74918,2023-09-28 17:08:00,2023-09-28 17:19:00,12
LIMIT_POWER,300.0,2023-09-28 17:20:00,2023-09-28 18:19:00,60
LIMIT_POWER,299.99084,2023-09-28 18:20:00,2023-09-28 20:40:00,141
LIMIT_POWER,299.99084,2023-09-28 20:42:00,2023-09-28 21:01:00,20
LIMIT_POWER,300.0,2023-09-28 21:02:00,2023-09-28 21:25:00,24
LIMIT_POWER,299.63928,2023-09-28 21:26:00,2023-09-28 21:37:00,12
LIMIT_POWER,299.99084,2023-09-28 21:38:00,2023-09-28 22:13:00,36
LIMIT_POWER,299.74918,2023-09-28 22:14:00,2023-09-28 22:25:00,12
LIMIT_POWER,300.0,2023-09-28 22:26:00,2023-09-29 02:13:00,228
LIMIT_POWER,299.99084,2023-09-29 02:14:00,2023-09-29 03:31:00,78
LIMIT_POWER,299.90298,2023-09-29 03:32:00,2023-09-29 03:37:00,6
LIMIT_POWER,299.99084,2023-09-29 03:38:00,2023-09-29 04:01:00,24
LIMIT_POWER,300.0,2023-09-29 04:02:00,2023-09-29 06:55:00,174
LIMIT_POWER,299.99084,2023-09-29 06:56:00,2023-09-29 07:31:00,36
LIMIT_POWER,300.0,2023-09-29 07:32:00,2023-09-29 09:13:00,102
LIMIT_POWER,299.2877,2023-09-29 09:14:00,2023-09-29 09:19:00,6
LIMIT_POWER,299.99084,2023-09-29 09:20:00,2023-09-29 09:37:00,18
LIMIT_POWER,300.0,2023-09-29 09:38:00,2023-09-29 10:13:00,36
LIMIT_POWER,299.99084,2023-09-29 10:14:00,2023-09-30 03:50:00,1057
LIMIT_POWER,300.0,2023-09-30 03:51:00,2023-09-30 05:08:00,78
LIMIT_POWER,299.99084,2023-09-30 05:09:00,2023-09-30 21:24:00,976
LIMIT_POWER,299.99084,2023-09-30 21:26:00,2023-10-02 19:52:00,2787
LIMIT_POWER,299.69424,2023-10-02 19:53:00,2023-10-02 19:58:00,6
LIMIT_POWER,299.99084,2023-10-02 19:59:00,2023-10-02 20:22:00,24
LIMIT_POWER,300.0,2023-10-02 20:23:00,2023-10-02 20:46:00,24
LIMIT_POWER,299.76013,2023-10-02 20:47:00,2023-10-02 20:50:00,4
LIMIT_POWER,299.1449,2023-10-02 20:53:00,2023-10-02 21:06:00,14
LIMIT_POWER,300.0,2023-10-02 21:07:00,2023-10-02 22:15:00,69
LIMIT_POWER,299.99084,2023-10-02 22:16:00,2023-10-02 22:31:00,16
LIMIT_POWER,299.99084,2023-10-02 22:34:00,2023-10-03 00:22:00,109
LIMIT_POWER,300.0,2023-10-03 00:23:00,2023-10-03 00:34:00,12
LIMIT_POWER,299.99084,2023-10-03 00:35:00,2023-10-03 00:52:00,18
LIMIT_POWER,300.0,2023-10-03 00:53:00,2023-10-03 03:04:00,132
LIMIT_POWER,299.99084,2023-10-03 03:05:00,2023-10-03 03:24:00,20
LIMIT_POWER,299.99084,2023-10-03 03:26:00,2023-10-03 03:40:00,15
LIMIT_POWER,300.0,2023-10-03 03:41:00,2023-10-03 05:10:00,90
LIMIT_POWER,299.6503,2023-10-03 05:11:00,2023-10-03 05:16:00,6
LIMIT_POWER,299.99084,2023-10-03 05:17:00,2023-10-03 11:46:00,390
LIMIT_POWER,299.84805,2023-10-03 11:47:00,2023-10-03 12:04:00,18
LIMIT_POWER,299.99084,2023-10-03 12:05:00,2023-10-03 12:46:00,42
LIMIT_POWER,300.0,2023-10-03 12:47:00,2023-10-03 16:51:00,245
LIMIT_POWER,299.99084,2023-10-03 16:54:00,2023-10-03 17:22:00,29
LIMIT_POWER,299.58435,2023-10-03 17:23:00,2023-10-03 17:28:00,6
LIMIT_POWER,299.51846,2023-10-03 17:29:00,2023-10-03 17:40:00,12
LIMIT_POWER,300.0,2023-10-03 17:41:00,2023-10-03 17:58:00,18
LIMIT_POWER,299.99084,2023-10-03 17:59:00,2023-10-03 18:10:00,12
LIMIT_POWER,299.9689,2023-10-03 18:11:00,2023-10-03 18:22:00,12
LIMIT_POWER,300.0,2023-10-03 18:23:00,2023-10-03 18:34:00,12
LIMIT_POWER,299.99084,2023-10-03 18:35:00,2023-10-03 19:22:00,48
LIMIT_POWER,300.0,2023-10-03 19:23:00,2023-10-03 20:28:00,66
LIMIT_POWER,299.82608,2023-10-03 20:29:00,2023-10-03 20:34:00,6
LIMIT_POWER,299.99084,2023-10-03 20:35:00,2023-10-04 03:13:00,399
