场站,阈值,修正作用情况,对应最终处理方式,分段数,分段占比,覆盖分钟数,覆盖分钟占比,纳入统计分钟数,原异常分钟数,修正后异常分钟数,异常分钟数净变化量（修正后-原）,有效异常分钟数改善量,原异常程度总和,修正后异常程度总和,异常程度净变化量（修正后-原）,有效异常程度改善量,有效异常程度改善率,原偏离程度总和,修正后偏离程度总和,偏离程度净变化量（修正后-原）,有效偏离程度改善量,有效偏离程度改善率,重复正功率>0总分段数,重复正功率>0总覆盖分钟数,重复正功率>0总纳入统计分钟数,重复正功率>0总原异常分钟数,重复正功率>0总修正后异常分钟数,重复正功率>0总原异常程度,重复正功率>0总修正后异常程度,重复正功率>0总原偏离程度,重复正功率>0总修正后偏离程度
LGXRFD,0.28,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,2,0.02666666666666667,415.0,0.008920510726108078,412.0,36.0,37.0,1.0,0.0,3.563505,48.042506,44.479001000000004,0.0,0.0,102.354531,150.126184,47.771653,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.28,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,5,0.06666666666666667,3395.0,0.07297622630153476,3394.0,2642.0,1829.0,-813.0,0.0,3221.737321,1097.1610549999998,-2124.576266,0.0,0.0,4852.398042999999,2240.5544449999998,-2611.8435979999995,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.28,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.28,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,36,0.48,492.0,0.010575641631916082,478.0,381.0,476.0,95.0,0.0,268.47614799999997,1125776.73183,1125508.255682,0.0,0.0,439.72734,1125864.7872330002,1125425.0598930002,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,14,0.18666666666666668,2495.0,0.05363054038949314,2495.0,499.0,2188.0,1689.0,0.0,150.112557,1300.628194,1150.515637,0.0,0.0,816.1691440000001,2487.285156,1671.116012,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况2：修正前异常，修正后正常，修正后保留,修正后保留,8,0.10666666666666667,3419.0,0.0734921112591892,3407.0,3118.0,388.0,-2730.0,2730.0,4974.4288670000005,90.790037,-4883.638830000001,4883.63883,0.9817486510657947,6757.404053,772.684963,-5984.7190900000005,5984.71909,0.8856535798452126,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,6,0.08,36283.0,0.7799105799406733,36267.0,4667.0,1744.0,-2923.0,2929.0,2861.529629,592.916915,-2268.612714,2269.870648,0.7932368146728702,15380.479765999999,3482.650335,-11897.829430999998,11897.829430999998,0.7735668595527997,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,2,0.02666666666666667,415.0,0.008920510726108078,412.0,36.0,37.0,1.0,0.0,3.563505,48.042506,44.479001000000004,0.0,0.0,102.354531,150.126184,47.771653,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,5,0.06666666666666667,3395.0,0.07297622630153476,3394.0,2642.0,1829.0,-813.0,0.0,3221.737321,1097.1610549999998,-2124.576266,0.0,0.0,4852.398042999999,2240.5544449999998,-2611.8435979999995,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.29,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,36,0.48,492.0,0.010575641631916082,478.0,381.0,476.0,95.0,0.0,268.47614799999997,1125776.73183,1125508.255682,0.0,0.0,439.72734,1125864.7872330002,1125425.0598930002,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,14,0.18666666666666668,2495.0,0.05363054038949314,2495.0,499.0,2188.0,1689.0,0.0,150.112557,1300.628194,1150.515637,0.0,0.0,816.1691440000001,2487.285156,1671.116012,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况2：修正前异常，修正后正常，修正后保留,修正后保留,8,0.10666666666666667,3419.0,0.0734921112591892,3407.0,3118.0,388.0,-2730.0,2730.0,4974.4288670000005,90.790037,-4883.638830000001,4883.63883,0.9817486510657947,6757.404053,772.684963,-5984.7190900000005,5984.71909,0.8856535798452126,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,6,0.08,36283.0,0.7799105799406733,36267.0,4667.0,1744.0,-2923.0,2929.0,2861.529629,592.916915,-2268.612714,2269.870648,0.7932368146728702,15380.479765999999,3482.650335,-11897.829430999998,11897.829430999998,0.7735668595527997,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,2,0.02666666666666667,415.0,0.008920510726108078,412.0,36.0,37.0,1.0,0.0,3.563505,48.042506,44.479001000000004,0.0,0.0,102.354531,150.126184,47.771653,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,5,0.06666666666666667,3395.0,0.07297622630153476,3394.0,2642.0,1829.0,-813.0,0.0,3221.737321,1097.1610549999998,-2124.576266,0.0,0.0,4852.398042999999,2240.5544449999998,-2611.8435979999995,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.3,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,36,0.48,492.0,0.010575641631916082,478.0,381.0,476.0,95.0,0.0,268.47614799999997,1125776.73183,1125508.255682,0.0,0.0,439.72734,1125864.7872330002,1125425.0598930002,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,14,0.18666666666666668,2524.0,0.05425390137999226,2524.0,540.0,2268.0,1728.0,0.0,165.91428000000002,1398.659647,1232.745367,0.0,0.0,856.905969,2617.272348,1760.366379,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况2：修正前异常，修正后正常，修正后保留,修正后保留,9,0.12,4859.0,0.10444520871845578,4847.0,4545.0,855.0,-3690.0,3690.0,6840.473364,219.42222800000002,-6621.051136,6621.051136,0.9679229468014927,9412.937065,1250.905094,-8162.031971,8162.031971,0.8671078872235082,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,6,0.08,36283.0,0.7799105799406733,36267.0,4667.0,1744.0,-2923.0,2929.0,2861.529629,592.916915,-2268.612714,2269.870648,0.7932368146728702,15380.479765999999,3482.650335,-11897.829430999998,11897.829430999998,0.7735668595527997,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,3,0.04,499.0,0.010726108077898628,496.0,40.0,68.0,28.0,0.0,3.881532,50.904616000000004,47.023084000000004,0.0,0.0,117.71507399999999,177.328695,59.61362100000002,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,4,0.05333333333333334,1955.0,0.04202312884226817,1954.0,1215.0,1362.0,147.0,0.0,1355.692824,968.5288639999999,-387.1639600000001,0.0,0.0,2196.865031,1762.3343139999997,-434.5307170000001,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.4,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,35,0.4666666666666667,379.0,0.008146683289626413,365.0,336.0,365.0,29.0,0.0,252.356398,1125675.838267,1125423.481869,0.0,0.0,383.629972,1125707.59753,1125323.967558,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,15,0.2,2579.0,0.05543613774128369,2579.0,566.0,2323.0,1757.0,0.0,176.06932700000002,1481.304792,1305.235465,0.0,0.0,887.062944,2725.3305309999996,1838.2675869999996,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况2：修正前异常，修正后正常，修正后保留,修正后保留,9,0.12,4859.0,0.10444520871845578,4847.0,4545.0,855.0,-3690.0,3690.0,6840.473364,219.42222800000002,-6621.051136,6621.051136,0.9679229468014927,9412.937065,1250.905094,-8162.031971,8162.031971,0.8671078872235082,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,6,0.08,36283.0,0.7799105799406733,36267.0,4667.0,1744.0,-2923.0,2929.0,2861.529629,592.916915,-2268.612714,2269.870648,0.7932368146728702,15380.479765999999,3482.650335,-11897.829430999998,11897.829430999998,0.7735668595527997,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,3,0.04,499.0,0.010726108077898628,496.0,40.0,68.0,28.0,0.0,3.881532,50.904616000000004,47.023084000000004,0.0,0.0,117.71507399999999,177.328695,59.61362100000002,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,4,0.05333333333333334,1955.0,0.04202312884226817,1954.0,1215.0,1362.0,147.0,0.0,1355.692824,968.5288639999999,-387.1639600000001,0.0,0.0,2196.865031,1762.3343139999997,-434.5307170000001,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.5,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,34,0.4533333333333333,324.0,0.006964446928334981,310.0,310.0,310.0,0.0,0.0,242.20135100000005,1125593.193122,1125350.991771,0.0,0.0,353.472997,1125599.539347,1125246.06635,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
