场站,阈值,分段类别,最终处理方式,最终处理细分类型,分段数,分段占比,覆盖分钟数,覆盖分钟占比,纳入统计分钟数,纳入统计分钟占比,原异常分钟数,修正后异常分钟数,异常分钟数净变化量（修正后-原）,有效异常分钟数改善量,原异常程度总和,修正后异常程度总和,异常程度净变化量（修正后-原）,有效异常程度改善量,有效异常程度改善率,原偏离程度总和,修正后偏离程度总和,偏离程度净变化量（修正后-原）,有效偏离程度改善量,有效偏离程度改善率,总分段数,总覆盖分钟数,总纳入统计分钟数,总原异常分钟数,总修正后异常分钟数,总原异常程度,总修正后异常程度,总原偏离程度,总修正后偏离程度
LGXRFD,0.3,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.3,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.3,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,41,0.3504273504273504,403311.0,0.8964259518570381,397031.0,0.8950545895582112,34139.0,34139.0,0.0,0.0,8926.732869,8926.732869,0.0,0.0,0.0,77351.331595,77351.331595,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.3,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,1,0.008547008547008548,77.0,0.00017114534017914694,77.0,0.00017358645394435765,24.0,24.0,0.0,0.0,1.788947,1.788947,0.0,0.0,0.0,19.249832,19.249832,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.4,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,21,0.1794871794871795,3046.0,0.006770242937476384,3042.0,0.006857792115567999,580.0,2336.0,1756.0,0.0,169.795812,1449.564263,1279.768451,0.0,0.0,974.621043,2794.6010429999997,1819.9799999999996,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.4,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,15,0.1282051282051282,41142.0,0.09144495565779823,41114.0,0.09268614892816,9212.0,2599.0,-6613.0,6619.0,9702.002993,812.339143,-8889.66385,8890.921784,0.9164006432913703,24793.416831,4733.555429,-20059.861402,20059.861402,0.8090801497322675,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.4,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,39,0.3333333333333333,2334.0,0.005187704207508168,2319.0,0.005227882944116434,1551.0,1727.0,176.0,0.0,1608.0492219999999,1126644.367131,1125036.317909,0.0,0.0,2580.4950029999995,1127469.9318439998,1124889.4368409999,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.4,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.4,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.4,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,42,0.358974358974359,403388.0,0.8965970971972173,397108.0,0.8952281760121555,34163.0,34163.0,0.0,0.0,8928.521816,8928.521816,0.0,0.0,0.0,77370.581427,77370.581427,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.4,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.5,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,22,0.18803418803418803,3101.0,0.006892489609032918,3097.0,0.00698178243981397,606.0,2391.0,1785.0,0.0,179.950859,1532.209408,1352.258549,0.0,0.0,1004.778018,2902.6592259999998,1897.8812079999998,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.5,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,15,0.1282051282051282,41142.0,0.09144495565779823,41114.0,0.09268614892816,9212.0,2599.0,-6613.0,6619.0,9702.002993,812.339143,-8889.66385,8890.921784,0.9164006432913703,24793.416831,4733.555429,-20059.861402,20059.861402,0.8090801497322675,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.5,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,38,0.3247863247863248,2279.0,0.005065457535951634,2264.0,0.005103892619870464,1525.0,1672.0,147.0,0.0,1597.894175,1126561.721986,1124963.827811,0.0,0.0,2550.338027999999,1127361.8736609998,1124811.5356329998,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.5,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.5,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.5,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,42,0.358974358974359,403388.0,0.8965970971972173,397108.0,0.8952281760121555,34163.0,34163.0,0.0,0.0,8928.521816,8928.521816,0.0,0.0,0.0,77370.581427,77370.581427,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.5,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
