字段名,重复值,开始时间,结束时间,持续长度
LIMIT_POWER,399.13815,2023-10-03 00:23:00,2023-10-03 01:10:00,48
LIMIT_POWER,399.9878,2023-10-03 01:11:00,2023-10-03 12:43:00,693
LIMIT_POWER,399.9878,2023-10-03 12:45:00,2023-10-05 07:43:00,2579
LIMIT_POWER,399.9878,2023-10-05 07:55:00,2023-10-05 07:59:00,5
LIMIT_POWER,79.99756,2023-10-05 08:07:00,2023-10-05 10:18:00,132
LIMIT_POWER,399.9878,2023-10-05 10:26:00,2023-10-05 12:48:00,143
LIMIT_POWER,79.99756,2023-10-05 12:59:00,2023-10-05 14:33:00,95
LIMIT_POWER,399.9878,2023-10-05 14:41:00,2023-10-10 07:03:00,6743
LIMIT_POWER,399.0649,2023-10-10 07:04:00,2023-10-10 10:37:00,214
LIMIT_POWER,399.9878,2023-10-10 10:38:00,2023-10-11 10:21:00,1424
LIMIT_POWER,399.9878,2023-10-11 10:23:00,2023-10-11 10:26:00,4
LIMIT_POWER,399.73877,2023-10-11 10:27:00,2023-10-11 10:32:00,6
LIMIT_POWER,399.9878,2023-10-11 10:33:00,2023-10-11 12:32:00,120
LIMIT_POWER,399.73877,2023-10-11 12:33:00,2023-10-11 13:08:00,36
LIMIT_POWER,399.82666,2023-10-11 13:09:00,2023-10-11 13:14:00,6
LIMIT_POWER,399.9878,2023-10-11 13:15:00,2023-10-11 13:38:00,24
LIMIT_POWER,399.8999,2023-10-11 13:39:00,2023-10-11 13:56:00,18
LIMIT_POWER,399.82666,2023-10-11 13:57:00,2023-10-11 14:02:00,6
LIMIT_POWER,399.9878,2023-10-11 14:03:00,2023-10-13 09:09:00,2564
LIMIT_POWER,399.65088,2023-10-13 09:10:00,2023-10-13 09:15:00,6
LIMIT_POWER,399.2407,2023-10-13 09:16:00,2023-10-13 10:09:00,54
LIMIT_POWER,399.9878,2023-10-13 10:10:00,2023-10-13 10:15:00,6
LIMIT_POWER,399.50436,2023-10-13 10:16:00,2023-10-13 10:21:00,6
LIMIT_POWER,399.9878,2023-10-13 10:22:00,2023-10-13 10:27:00,6
LIMIT_POWER,399.79736,2023-10-13 10:28:00,2023-10-13 10:33:00,6
LIMIT_POWER,399.9878,2023-10-13 10:34:00,2023-10-13 11:57:00,84
LIMIT_POWER,399.91455,2023-10-13 11:58:00,2023-10-13 12:03:00,6
LIMIT_POWER,399.9878,2023-10-13 12:04:00,2023-10-13 12:09:00,6
LIMIT_POWER,399.9585,2023-10-13 12:10:00,2023-10-13 12:15:00,6
LIMIT_POWER,399.9878,2023-10-13 12:16:00,2023-10-13 22:16:00,601
LIMIT_POWER,399.9292,2023-10-13 22:17:00,2023-10-13 23:34:00,78
LIMIT_POWER,399.9878,2023-10-13 23:35:00,2023-10-14 15:40:00,966
LIMIT_POWER,399.82666,2023-10-14 15:41:00,2023-10-14 15:46:00,6
LIMIT_POWER,399.9878,2023-10-14 15:47:00,2023-10-15 06:46:00,900
LIMIT_POWER,399.9878,2023-10-15 06:48:00,2023-10-15 11:40:00,293
LIMIT_POWER,399.8706,2023-10-15 11:41:00,2023-10-15 13:52:00,132
LIMIT_POWER,399.9878,2023-10-15 13:53:00,2023-10-16 04:06:00,854
LIMIT_POWER,399.9878,2023-10-16 04:08:00,2023-10-16 10:04:00,357
LIMIT_POWER,399.9878,2023-10-16 10:06:00,2023-10-17 19:47:00,2022
LIMIT_POWER,399.60693,2023-10-17 19:48:00,2023-10-17 19:53:00,6
LIMIT_POWER,399.66553,2023-10-17 19:54:00,2023-10-17 19:59:00,6
LIMIT_POWER,399.9878,2023-10-17 20:00:00,2023-10-19 18:36:00,2797
LIMIT_POWER,399.70947,2023-10-19 18:37:00,2023-10-19 18:42:00,6
LIMIT_POWER,399.94385,2023-10-19 18:43:00,2023-10-19 18:48:00,6
LIMIT_POWER,399.9878,2023-10-19 18:49:00,2023-10-20 10:52:00,964
LIMIT_POWER,79.99756,2023-10-20 10:57:00,2023-10-20 13:30:00,154
LIMIT_POWER,319.99023,2023-10-20 13:36:00,2023-10-20 13:39:00,4
LIMIT_POWER,399.9878,2023-10-20 13:40:00,2023-10-21 15:38:00,1558
LIMIT_POWER,399.9878,2023-10-21 15:40:00,2023-10-22 11:19:00,1180
LIMIT_POWER,399.9878,2023-10-22 11:23:00,2023-10-22 11:34:00,12
LIMIT_POWER,399.9878,2023-10-22 11:36:00,2023-10-22 12:50:00,75
LIMIT_POWER,399.38718,2023-10-22 12:51:00,2023-10-22 12:56:00,6
LIMIT_POWER,399.37253,2023-10-22 12:57:00,2023-10-22 15:44:00,168
LIMIT_POWER,399.9878,2023-10-22 15:45:00,2023-10-23 05:02:00,798
LIMIT_POWER,399.9585,2023-10-23 05:03:00,2023-10-23 08:20:00,198
LIMIT_POWER,399.812,2023-10-23 08:21:00,2023-10-23 08:26:00,6
LIMIT_POWER,399.9878,2023-10-23 08:27:00,2023-10-23 09:14:00,48
LIMIT_POWER,399.8413,2023-10-23 09:15:00,2023-10-23 09:38:00,24
LIMIT_POWER,399.9878,2023-10-23 09:39:00,2023-10-23 10:32:00,54
LIMIT_POWER,399.563,2023-10-23 10:33:00,2023-10-23 14:26:00,234
LIMIT_POWER,399.9878,2023-10-23 14:27:00,2023-10-24 13:03:00,1357
LIMIT_POWER,399.50436,2023-10-24 13:04:00,2023-10-24 13:09:00,6
LIMIT_POWER,399.9878,2023-10-24 13:10:00,2023-10-24 13:15:00,6
LIMIT_POWER,399.7827,2023-10-24 13:16:00,2023-10-24 15:39:00,144
LIMIT_POWER,399.9878,2023-10-24 15:40:00,2023-11-04 18:36:00,16016
LIMIT_POWER,399.82666,2023-11-04 18:37:00,2023-11-04 18:41:00,5
LIMIT_POWER,399.79736,2023-11-04 18:42:00,2023-11-04 18:59:00,18
LIMIT_POWER,399.9878,2023-11-04 19:00:00,2023-11-06 09:27:00,2308
LIMIT_POWER,79.99756,2023-11-06 09:36:00,2023-11-06 14:28:00,293
LIMIT_POWER,399.9878,2023-11-06 14:36:00,2023-11-07 06:20:00,945
LIMIT_POWER,399.9878,2023-11-07 06:23:00,2023-11-07 06:31:00,9
LIMIT_POWER,399.9878,2023-11-07 06:36:00,2023-11-12 10:58:00,7463
LIMIT_POWER,79.99756,2023-11-12 11:06:00,2023-11-12 12:13:00,68
LIMIT_POWER,399.9878,2023-11-12 12:21:00,2023-11-12 12:59:00,39
LIMIT_POWER,79.99756,2023-11-12 13:06:00,2023-11-12 14:13:00,68
LIMIT_POWER,399.9878,2023-11-12 14:21:00,2023-11-14 06:32:00,2412
LIMIT_POWER,399.7827,2023-11-14 06:33:00,2023-11-14 06:38:00,6
LIMIT_POWER,399.91455,2023-11-14 06:39:00,2023-11-14 09:50:00,192
LIMIT_POWER,399.9878,2023-11-14 09:51:00,2023-11-14 21:20:00,690
LIMIT_POWER,399.28464,2023-11-14 21:21:00,2023-11-14 21:26:00,6
LIMIT_POWER,399.9878,2023-11-14 21:27:00,2023-11-14 22:08:00,42
LIMIT_POWER,399.25534,2023-11-14 22:09:00,2023-11-14 22:20:00,12
LIMIT_POWER,399.9878,2023-11-14 22:21:00,2023-11-14 22:25:00,5
LIMIT_POWER,398.44965,2023-11-14 22:26:00,2023-11-14 22:32:00,7
LIMIT_POWER,399.9878,2023-11-14 22:34:00,2023-11-14 22:50:00,17
LIMIT_POWER,399.8999,2023-11-14 22:51:00,2023-11-14 22:56:00,6
LIMIT_POWER,399.34323,2023-11-14 22:57:00,2023-11-14 23:02:00,6
LIMIT_POWER,399.9878,2023-11-14 23:03:00,2023-11-15 01:02:00,120
LIMIT_POWER,399.8706,2023-11-15 01:03:00,2023-11-15 01:08:00,6
LIMIT_POWER,399.9878,2023-11-15 01:09:00,2023-11-15 23:45:00,1357
LIMIT_POWER,399.9878,2023-11-15 23:47:00,2023-11-16 00:01:00,15
LIMIT_POWER,399.9878,2023-11-16 00:03:00,2023-11-16 00:31:00,29
LIMIT_POWER,398.4057,2023-11-16 00:32:00,2023-11-16 01:09:00,38
LIMIT_POWER,399.9878,2023-11-16 01:10:00,2023-11-16 02:39:00,90
LIMIT_POWER,399.76807,2023-11-16 02:40:00,2023-11-16 02:45:00,6
LIMIT_POWER,399.9878,2023-11-16 02:46:00,2023-11-17 12:54:00,2049
LIMIT_POWER,79.99756,2023-11-17 13:02:00,2023-11-17 14:09:00,68
LIMIT_POWER,399.9878,2023-11-17 14:17:00,2023-11-18 23:22:00,1986
LIMIT_POWER,399.70947,2023-11-18 23:23:00,2023-11-18 23:28:00,6
LIMIT_POWER,399.94385,2023-11-18 23:29:00,2023-11-18 23:34:00,6
LIMIT_POWER,399.9878,2023-11-18 23:35:00,2023-11-19 13:52:00,858
LIMIT_POWER,399.94385,2023-11-19 13:53:00,2023-11-19 22:04:00,492
LIMIT_POWER,399.9878,2023-11-19 22:05:00,2023-11-19 22:40:00,36
LIMIT_POWER,399.27,2023-11-19 22:41:00,2023-11-20 03:29:00,289
LIMIT_POWER,399.9878,2023-11-20 03:30:00,2023-11-23 07:54:00,4585
LIMIT_POWER,399.812,2023-11-23 07:55:00,2023-11-23 08:00:00,6
LIMIT_POWER,399.94385,2023-11-23 08:01:00,2023-11-23 08:48:00,48
LIMIT_POWER,399.9878,2023-11-23 08:49:00,2023-11-23 10:05:00,77
LIMIT_POWER,399.9878,2023-11-23 10:07:00,2023-11-28 21:08:00,7862
LIMIT_POWER,399.9878,2023-11-28 21:10:00,2023-11-29 06:15:00,546
LIMIT_POWER,399.31393,2023-11-29 06:16:00,2023-11-29 06:27:00,12
LIMIT_POWER,399.9878,2023-11-29 06:28:00,2023-12-02 00:50:00,3983
LIMIT_POWER,399.02097,2023-12-02 00:53:00,2023-12-02 00:58:00,6
LIMIT_POWER,399.0942,2023-12-02 00:59:00,2023-12-02 01:17:00,19
LIMIT_POWER,399.9878,2023-12-02 01:18:00,2023-12-02 01:22:00,5
LIMIT_POWER,399.94385,2023-12-02 01:23:00,2023-12-02 01:28:00,6
LIMIT_POWER,399.9878,2023-12-02 01:29:00,2023-12-03 01:12:00,1424
LIMIT_POWER,399.9878,2023-12-03 01:14:00,2023-12-03 02:35:00,82
LIMIT_POWER,399.94385,2023-12-03 02:36:00,2023-12-04 03:35:00,1500
LIMIT_POWER,399.9878,2023-12-04 03:36:00,2023-12-04 05:17:00,102
LIMIT_POWER,399.2993,2023-12-04 05:18:00,2023-12-04 05:23:00,6
LIMIT_POWER,399.9878,2023-12-04 05:24:00,2023-12-04 05:29:00,6
LIMIT_POWER,399.46042,2023-12-04 05:30:00,2023-12-04 10:23:00,294
LIMIT_POWER,399.9878,2023-12-04 10:24:00,2023-12-04 12:40:00,137
LIMIT_POWER,399.94385,2023-12-04 12:42:00,2023-12-04 12:48:00,7
LIMIT_POWER,399.9878,2023-12-04 12:49:00,2023-12-04 13:06:00,18
LIMIT_POWER,399.44577,2023-12-04 13:07:00,2023-12-04 13:11:00,5
LIMIT_POWER,399.9878,2023-12-04 13:12:00,2023-12-04 22:52:00,581
LIMIT_POWER,398.99167,2023-12-04 22:53:00,2023-12-04 23:02:00,10
LIMIT_POWER,399.9878,2023-12-04 23:03:00,2023-12-05 07:23:00,501
LIMIT_POWER,399.9878,2023-12-05 07:25:00,2023-12-05 12:18:00,294
LIMIT_POWER,399.88525,2023-12-05 12:19:00,2023-12-05 17:48:00,330
LIMIT_POWER,399.9878,2023-12-05 17:49:00,2023-12-06 21:07:00,1639
LIMIT_POWER,399.85596,2023-12-06 21:08:00,2023-12-07 03:13:00,366
LIMIT_POWER,399.9878,2023-12-07 03:14:00,2023-12-09 10:32:00,3319
LIMIT_POWER,399.72412,2023-12-09 10:33:00,2023-12-09 10:38:00,6
LIMIT_POWER,399.69482,2023-12-09 10:39:00,2023-12-09 10:56:00,18
LIMIT_POWER,399.9878,2023-12-09 10:57:00,2023-12-09 11:38:00,42
LIMIT_POWER,399.66553,2023-12-09 11:39:00,2023-12-09 19:02:00,444
LIMIT_POWER,399.72412,2023-12-09 19:03:00,2023-12-09 19:08:00,6
LIMIT_POWER,399.9878,2023-12-09 19:09:00,2023-12-10 17:27:00,1339
LIMIT_POWER,399.94385,2023-12-10 17:28:00,2023-12-10 17:33:00,6
LIMIT_POWER,399.9878,2023-12-10 17:34:00,2023-12-11 01:57:00,504
LIMIT_POWER,399.46042,2023-12-11 01:58:00,2023-12-11 02:03:00,6
LIMIT_POWER,399.9878,2023-12-11 02:04:00,2023-12-11 06:15:00,252
LIMIT_POWER,399.94385,2023-12-11 06:16:00,2023-12-11 06:45:00,30
LIMIT_POWER,399.9878,2023-12-11 06:46:00,2023-12-11 07:36:00,51
LIMIT_POWER,399.9878,2023-12-11 07:38:00,2023-12-13 00:21:00,2444
LIMIT_POWER,399.9878,2023-12-13 00:24:00,2023-12-13 11:17:00,654
LIMIT_POWER,398.50824,2023-12-13 11:18:00,2023-12-13 12:21:00,64
LIMIT_POWER,399.9878,2023-12-13 12:22:00,2023-12-13 13:09:00,48
LIMIT_POWER,399.0356,2023-12-13 13:10:00,2023-12-13 13:45:00,36
LIMIT_POWER,399.9878,2023-12-13 13:46:00,2023-12-14 07:58:00,1091
LIMIT_POWER,399.69482,2023-12-14 07:59:00,2023-12-14 08:04:00,6
LIMIT_POWER,399.9878,2023-12-14 08:05:00,2023-12-14 09:56:00,112
LIMIT_POWER,399.75342,2023-12-14 09:59:00,2023-12-14 10:04:00,6
LIMIT_POWER,399.9878,2023-12-14 10:05:00,2023-12-14 15:47:00,343
LIMIT_POWER,399.9292,2023-12-14 15:48:00,2023-12-14 15:59:00,12
LIMIT_POWER,399.9878,2023-12-14 16:00:00,2023-12-14 16:47:00,48
LIMIT_POWER,399.44577,2023-12-14 16:48:00,2023-12-14 17:35:00,48
LIMIT_POWER,399.69482,2023-12-14 17:36:00,2023-12-14 17:41:00,6
LIMIT_POWER,399.9878,2023-12-14 17:42:00,2023-12-14 23:04:00,323
LIMIT_POWER,398.728,2023-12-14 23:05:00,2023-12-14 23:45:00,41
LIMIT_POWER,399.9878,2023-12-14 23:46:00,2023-12-18 00:33:00,4368
LIMIT_POWER,399.9878,2023-12-18 00:36:00,2023-12-18 01:35:00,60
LIMIT_POWER,399.9878,2023-12-18 01:37:00,2023-12-18 02:14:00,38
LIMIT_POWER,399.9878,2023-12-18 02:16:00,2023-12-18 02:24:00,9
LIMIT_POWER,399.70947,2023-12-18 02:25:00,2023-12-18 02:30:00,6
LIMIT_POWER,399.9878,2023-12-18 02:31:00,2023-12-18 02:52:00,22
LIMIT_POWER,399.9878,2023-12-18 02:54:00,2023-12-18 12:55:00,602
LIMIT_POWER,399.9878,2023-12-18 12:57:00,2023-12-23 10:27:00,7051
LIMIT_POWER,399.28464,2023-12-23 10:28:00,2023-12-23 12:27:00,120
LIMIT_POWER,399.1821,2023-12-23 12:28:00,2023-12-23 14:22:00,115
LIMIT_POWER,399.9878,2023-12-23 14:23:00,2023-12-25 14:24:00,2882
LIMIT_POWER,399.72412,2023-12-25 14:29:00,2023-12-25 14:34:00,6
LIMIT_POWER,399.9878,2023-12-25 14:35:00,2023-12-26 01:27:00,653
LIMIT_POWER,399.9878,2023-12-26 01:29:00,2023-12-26 09:34:00,486
LIMIT_POWER,399.97314,2023-12-26 09:35:00,2023-12-26 10:22:00,48
LIMIT_POWER,399.9878,2023-12-26 10:23:00,2023-12-26 14:52:00,270
LIMIT_POWER,399.82666,2023-12-26 14:53:00,2023-12-26 17:40:00,168
LIMIT_POWER,399.9878,2023-12-26 17:41:00,2023-12-27 23:59:00,1819
LIMIT_POWER,399.94385,2023-12-28 00:00:00,2023-12-28 00:11:00,12
LIMIT_POWER,399.85596,2023-12-28 00:12:00,2023-12-28 00:17:00,6
LIMIT_POWER,399.9878,2023-12-28 00:18:00,2023-12-28 00:23:00,6
LIMIT_POWER,399.62158,2023-12-28 00:24:00,2023-12-28 17:23:00,1020
LIMIT_POWER,399.9878,2023-12-28 17:24:00,2023-12-29 20:36:00,1633
LIMIT_POWER,399.79736,2023-12-29 20:37:00,2023-12-29 20:42:00,6
LIMIT_POWER,399.9878,2023-12-29 20:43:00,2023-12-30 15:40:00,1138
LIMIT_POWER,399.9878,2023-12-30 15:42:00,2024-01-01 06:55:00,2354
LIMIT_POWER,399.69482,2024-01-01 06:56:00,2024-01-01 07:01:00,6
LIMIT_POWER,399.9878,2024-01-01 07:02:00,2024-01-01 14:55:00,474
LIMIT_POWER,399.9292,2024-01-01 14:56:00,2024-01-01 15:37:00,42
LIMIT_POWER,399.46042,2024-01-01 15:38:00,2024-01-01 15:43:00,6
LIMIT_POWER,399.9878,2024-01-01 15:44:00,2024-01-02 16:44:00,1501
LIMIT_POWER,399.62158,2024-01-02 16:45:00,2024-01-02 16:56:00,12
LIMIT_POWER,399.563,2024-01-02 16:57:00,2024-01-02 17:02:00,6
LIMIT_POWER,399.9878,2024-01-02 17:03:00,2024-01-02 19:16:00,134
LIMIT_POWER,399.9878,2024-01-02 19:18:00,2024-01-04 00:33:00,1756
LIMIT_POWER,399.82666,2024-01-04 00:34:00,2024-01-04 04:39:00,246
LIMIT_POWER,399.9878,2024-01-04 04:40:00,2024-01-04 05:37:00,58
LIMIT_POWER,399.9878,2024-01-04 05:39:00,2024-01-05 15:28:00,2030
LIMIT_POWER,399.94385,2024-01-05 15:29:00,2024-01-05 15:36:00,8
LIMIT_POWER,399.9878,2024-01-05 15:37:00,2024-01-05 15:52:00,16
LIMIT_POWER,399.8706,2024-01-05 15:53:00,2024-01-05 15:58:00,6
LIMIT_POWER,399.812,2024-01-05 15:59:00,2024-01-05 16:04:00,6
LIMIT_POWER,399.9878,2024-01-05 16:05:00,2024-01-05 16:10:00,6
LIMIT_POWER,399.57764,2024-01-05 16:11:00,2024-01-05 22:34:00,384
LIMIT_POWER,399.63623,2024-01-05 22:35:00,2024-01-05 22:40:00,6
LIMIT_POWER,399.9878,2024-01-05 22:41:00,2024-01-06 00:22:00,102
LIMIT_POWER,399.91455,2024-01-06 00:23:00,2024-01-06 00:28:00,6
LIMIT_POWER,399.9878,2024-01-06 00:29:00,2024-01-06 08:10:00,462
LIMIT_POWER,399.62158,2024-01-06 08:11:00,2024-01-06 13:13:00,303
LIMIT_POWER,399.9878,2024-01-06 13:14:00,2024-01-07 23:30:00,2057
LIMIT_POWER,399.9878,2024-01-07 23:36:00,2024-01-07 23:48:00,13
LIMIT_POWER,399.94385,2024-01-07 23:51:00,2024-01-08 05:14:00,324
LIMIT_POWER,399.9878,2024-01-08 05:15:00,2024-01-08 06:05:00,51
LIMIT_POWER,399.9878,2024-01-08 06:07:00,2024-01-08 07:50:00,104
LIMIT_POWER,399.812,2024-01-08 07:51:00,2024-01-08 07:56:00,6
LIMIT_POWER,399.9878,2024-01-08 07:57:00,2024-01-08 08:14:00,18
LIMIT_POWER,399.50436,2024-01-08 08:15:00,2024-01-08 09:02:00,48
LIMIT_POWER,399.75342,2024-01-08 09:03:00,2024-01-08 09:08:00,6
LIMIT_POWER,399.9878,2024-01-08 09:09:00,2024-01-09 02:51:00,1063
LIMIT_POWER,399.8706,2024-01-09 02:52:00,2024-01-09 12:57:00,606
LIMIT_POWER,399.9878,2024-01-09 12:58:00,2024-01-11 05:28:00,2431
LIMIT_POWER,399.9878,2024-01-11 05:30:00,2024-01-12 08:28:00,1619
LIMIT_POWER,399.76807,2024-01-12 08:29:00,2024-01-12 12:34:00,245
LIMIT_POWER,399.88525,2024-01-12 12:35:00,2024-01-12 12:40:00,6
LIMIT_POWER,399.9585,2024-01-12 12:41:00,2024-01-12 16:34:00,234
LIMIT_POWER,399.9292,2024-01-12 16:35:00,2024-01-12 16:40:00,6
LIMIT_POWER,399.9878,2024-01-12 16:41:00,2024-01-13 01:23:00,523
LIMIT_POWER,399.37253,2024-01-13 01:24:00,2024-01-13 01:29:00,6
LIMIT_POWER,399.563,2024-01-13 01:30:00,2024-01-13 06:23:00,294
LIMIT_POWER,399.28464,2024-01-13 06:24:00,2024-01-13 06:47:00,24
LIMIT_POWER,399.9878,2024-01-13 06:48:00,2024-01-13 06:59:00,12
LIMIT_POWER,399.812,2024-01-13 07:00:00,2024-01-13 07:05:00,6
LIMIT_POWER,399.7827,2024-01-13 07:06:00,2024-01-13 07:11:00,6
LIMIT_POWER,399.76807,2024-01-13 07:12:00,2024-01-13 07:23:00,12
LIMIT_POWER,399.9878,2024-01-13 07:24:00,2024-01-18 09:49:00,7344
LIMIT_POWER,399.46042,2024-01-18 09:50:00,2024-01-18 09:55:00,6
LIMIT_POWER,399.9878,2024-01-18 09:56:00,2024-01-18 11:03:00,68
LIMIT_POWER,399.9878,2024-01-18 11:05:00,2024-01-18 11:31:00,27
LIMIT_POWER,399.9292,2024-01-18 11:32:00,2024-01-18 11:37:00,6
LIMIT_POWER,399.9878,2024-01-18 11:38:00,2024-01-22 11:18:00,5741
LIMIT_POWER,79.99756,2024-01-22 11:27:00,2024-01-22 13:33:00,127
LIMIT_POWER,399.9878,2024-01-22 13:41:00,2024-01-26 14:41:00,5811
LIMIT_POWER,399.41647,2024-01-26 14:42:00,2024-01-26 14:47:00,6
LIMIT_POWER,399.9878,2024-01-26 14:48:00,2024-01-27 02:53:00,726
LIMIT_POWER,399.75342,2024-01-27 02:54:00,2024-01-27 02:59:00,6
LIMIT_POWER,399.9878,2024-01-27 03:00:00,2024-01-27 10:24:00,445
LIMIT_POWER,399.8999,2024-01-27 10:25:00,2024-01-27 12:06:00,102
LIMIT_POWER,399.9878,2024-01-27 12:07:00,2024-01-27 15:42:00,216
LIMIT_POWER,399.97314,2024-01-27 15:43:00,2024-01-27 20:36:00,294
LIMIT_POWER,399.9878,2024-01-27 20:37:00,2024-01-28 06:36:00,600
LIMIT_POWER,399.9878,2024-01-28 06:38:00,2024-01-29 12:25:00,1788
LIMIT_POWER,399.68018,2024-01-29 12:26:00,2024-01-29 12:31:00,6
LIMIT_POWER,399.94385,2024-01-29 12:32:00,2024-01-29 12:43:00,12
LIMIT_POWER,399.9878,2024-01-29 12:44:00,2024-01-31 01:33:00,2210
LIMIT_POWER,399.9878,2024-01-31 01:35:00,2024-02-01 03:06:00,1532
LIMIT_POWER,79.99756,2024-02-01 03:14:00,2024-02-01 06:51:00,218
LIMIT_POWER,399.9878,2024-02-01 06:59:00,2024-02-07 14:15:00,9077
LIMIT_POWER,39.991455,2024-02-07 14:19:00,2024-02-07 15:09:00,51
LIMIT_POWER,399.9878,2024-02-07 15:18:00,2024-02-07 18:57:00,220
LIMIT_POWER,399.9878,2024-02-07 18:59:00,2024-02-08 12:27:00,1049
LIMIT_POWER,39.991455,2024-02-08 12:31:00,2024-02-08 14:04:00,94
LIMIT_POWER,399.9878,2024-02-08 14:24:00,2024-02-08 14:29:00,6
LIMIT_POWER,39.991455,2024-02-08 14:32:00,2024-02-08 15:24:00,53
LIMIT_POWER,399.9878,2024-02-08 15:31:00,2024-02-09 14:06:00,1356
LIMIT_POWER,399.79736,2024-02-09 14:07:00,2024-02-09 20:36:00,390
LIMIT_POWER,399.9878,2024-02-09 20:37:00,2024-02-10 09:59:00,803
LIMIT_POWER,398.91843,2024-02-10 10:00:00,2024-02-10 10:12:00,13
LIMIT_POWER,399.9878,2024-02-10 10:13:00,2024-02-10 10:48:00,36
LIMIT_POWER,399.91455,2024-02-10 10:49:00,2024-02-10 10:54:00,6
LIMIT_POWER,399.9878,2024-02-10 10:55:00,2024-02-10 12:00:00,66
LIMIT_POWER,399.82666,2024-02-10 12:01:00,2024-02-10 12:06:00,6
LIMIT_POWER,399.9878,2024-02-10 12:07:00,2024-02-10 13:48:00,102
LIMIT_POWER,399.97314,2024-02-10 13:49:00,2024-02-11 01:00:00,672
LIMIT_POWER,399.19675,2024-02-11 01:02:00,2024-02-11 01:07:00,6
LIMIT_POWER,399.9878,2024-02-11 01:08:00,2024-02-11 01:54:00,47
LIMIT_POWER,399.9878,2024-02-11 01:56:00,2024-02-11 13:19:00,684
LIMIT_POWER,399.9585,2024-02-11 13:20:00,2024-02-11 13:25:00,6
LIMIT_POWER,399.8706,2024-02-11 13:26:00,2024-02-11 13:55:00,30
LIMIT_POWER,399.8999,2024-02-11 13:56:00,2024-02-11 20:13:00,378
LIMIT_POWER,399.9878,2024-02-11 20:14:00,2024-02-11 20:37:00,24
LIMIT_POWER,399.8413,2024-02-11 20:38:00,2024-02-11 21:31:00,54
LIMIT_POWER,399.9878,2024-02-11 21:32:00,2024-02-12 09:29:00,718
LIMIT_POWER,39.991455,2024-02-12 09:35:00,2024-02-12 13:31:00,237
LIMIT_POWER,399.9878,2024-02-12 13:40:00,2024-02-12 14:05:00,26
LIMIT_POWER,39.991455,2024-02-12 14:14:00,2024-02-12 15:31:00,78
LIMIT_POWER,399.9878,2024-02-12 15:40:00,2024-02-12 15:46:00,7
LIMIT_POWER,39.991455,2024-02-12 15:54:00,2024-02-12 16:15:00,22
LIMIT_POWER,399.9878,2024-02-12 16:24:00,2024-02-13 00:53:00,510
LIMIT_POWER,39.991455,2024-02-13 01:02:00,2024-02-13 02:08:00,67
LIMIT_POWER,399.9878,2024-02-13 02:17:00,2024-02-13 08:53:00,397
LIMIT_POWER,39.991455,2024-02-13 09:03:00,2024-02-13 11:07:00,125
LIMIT_POWER,399.9878,2024-02-13 11:16:00,2024-02-14 11:08:00,1433
LIMIT_POWER,399.8706,2024-02-14 11:09:00,2024-02-14 19:14:00,486
LIMIT_POWER,399.97314,2024-02-14 19:15:00,2024-02-14 19:20:00,6
LIMIT_POWER,399.9878,2024-02-14 19:21:00,2024-02-14 20:03:00,43
LIMIT_POWER,399.563,2024-02-14 20:04:00,2024-02-14 20:15:00,12
LIMIT_POWER,399.9878,2024-02-14 20:16:00,2024-02-15 05:14:00,537
LIMIT_POWER,39.991455,2024-02-15 05:26:00,2024-02-15 06:53:00,88
LIMIT_POWER,399.9878,2024-02-15 07:02:00,2024-02-16 07:27:00,1464
LIMIT_POWER,399.8999,2024-02-16 07:28:00,2024-02-16 07:33:00,6
LIMIT_POWER,399.85596,2024-02-16 07:34:00,2024-02-16 18:15:00,642
LIMIT_POWER,399.9878,2024-02-16 18:16:00,2024-02-18 01:49:00,1886
LIMIT_POWER,39.991455,2024-02-18 01:57:00,2024-02-18 03:04:00,68
LIMIT_POWER,399.9878,2024-02-18 03:13:00,2024-02-18 04:04:00,52
LIMIT_POWER,39.991455,2024-02-18 04:12:00,2024-02-18 05:19:00,68
LIMIT_POWER,399.9878,2024-02-18 05:28:00,2024-02-20 03:42:00,2773
LIMIT_POWER,39.991455,2024-02-20 03:50:00,2024-02-20 05:12:00,83
LIMIT_POWER,399.9878,2024-02-20 05:21:00,2024-02-28 19:51:00,12388
LIMIT_POWER,399.9878,2024-02-28 19:55:00,2024-03-05 09:37:00,8023
LIMIT_POWER,399.9878,2024-03-05 09:39:00,2024-03-07 07:15:00,2737
LIMIT_POWER,399.9878,2024-03-07 07:17:00,2024-03-10 01:56:00,4000
LIMIT_POWER,399.9292,2024-03-10 01:57:00,2024-03-10 02:02:00,6
LIMIT_POWER,399.9878,2024-03-10 02:03:00,2024-03-10 02:08:00,6
LIMIT_POWER,399.44577,2024-03-10 02:09:00,2024-03-10 05:20:00,192
LIMIT_POWER,399.9878,2024-03-10 05:21:00,2024-03-12 10:25:00,3185
LIMIT_POWER,79.99756,2024-03-12 10:33:00,2024-03-12 11:32:00,60
LIMIT_POWER,399.9878,2024-03-12 11:40:00,2024-03-12 14:32:00,173
LIMIT_POWER,79.99756,2024-03-12 14:38:00,2024-03-12 15:14:00,37
LIMIT_POWER,399.9878,2024-03-12 15:21:00,2024-03-12 21:40:00,380
LIMIT_POWER,399.8413,2024-03-12 21:41:00,2024-03-12 22:04:00,24
