开始时间,结束时间,持续分钟数,硬异常来源,硬异常来源说明
2024-04-14 15:37:00,2024-04-14 15:40:00,4,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-19 14:46:00,2024-04-19 14:51:00,6,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-19 14:54:00,2024-04-19 14:57:00,4,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-19 15:52:00,2024-04-19 15:58:00,7,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-19 16:04:00,2024-04-19 16:07:00,4,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-19 16:17:00,2024-04-19 16:21:00,5,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-19 16:24:00,2024-04-19 16:27:00,4,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-19 16:34:00,2024-04-19 16:39:00,6,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-20 03:35:00,2024-04-20 03:40:00,6,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-20 04:00:00,2024-04-20 04:03:00,4,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-20 04:35:00,2024-04-20 04:38:00,4,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-20 04:41:00,2024-04-20 04:46:00,6,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-04-23 10:06:00,2024-04-23 10:12:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-23 10:06:00,2024-04-23 10:12:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-23 10:06:00,2024-04-23 10:12:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-23 10:06:00,2024-04-23 10:12:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-23 10:06:00,2024-04-23 10:12:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-23 10:06:00,2024-04-23 10:12:00,7,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-04-26 11:34:00,2024-04-26 11:38:00,5,站端功率连续重复,ACTIVE_POWER_STATION 重复值大于阈值且持续长度大于阈值
2024-05-02 07:00:00,2024-05-02 07:00:00,1,物理超额定,风机功率之和或 ACTIVE_POWER_STATION 超过额定功率上限；明细保留但汇总剔除
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
2024-05-06 16:46:00,2024-05-06 16:50:00,5,风机联合连续重复,风机联合连续重复；用于计算重复风机功率扣减量，是否并入最终异常由参数控制
