P_left,P_right,P_med,L_med,n,base_bin_count,bin_width,min_bin_samples,region,bin_source,sigma_local,sigma_sample_n,var_local,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b,interp_order
266.0,268.0,267.108885,11.08552499999999,2368,1,2.0,20,high,high_lookup,1.6388823489040232,2368,2.6859353535491683,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,211
268.0,270.0,269.01566,11.089890000000082,2485,1,2.0,20,high,high_lookup,1.590880277216711,2485,2.5309000564371193,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,212
270.0,272.0,271.04773,11.256210000000067,3317,1,2.0,20,high,high_lookup,1.440487999214424,3317,2.0750056758807744,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,213
272.0,274.0,273.07196,11.238510000000076,4037,1,2.0,20,high,high_lookup,1.257001078764612,4037,1.5800517120153983,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,214
274.0,276.0,274.95825,11.49815000000001,2833,1,2.0,20,high,high_lookup,1.4160039303555854,2833,2.0050671307824652,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,215
276.0,278.0,277.2313,11.751239999999939,5205,1,2.0,20,high,high_lookup,1.0791922165564007,5205,1.1646558402759173,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,216
278.0,280.0,278.92447,11.804879999999912,4867,1,2.0,20,high,high_lookup,1.1746004238956158,4867,1.3796861558157603,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,217
280.0,282.0,281.16148499999997,12.093890000000016,7336,1,2.0,20,high,high_lookup,1.0191231400378573,7336,1.0386119745606222,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,218
282.0,284.0,282.78314,11.992324999999994,5202,1,2.0,20,high,high_lookup,1.0973559804029736,5202,1.2041901477261712,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,219
284.0,286.0,285.09051,12.14578000000003,6010,1,2.0,20,high,high_lookup,0.923329241800591,6010,0.8525368887640542,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,220
286.0,288.0,286.90817,12.143770000000018,2950,1,2.0,20,high,high_lookup,0.9477269041813303,2950,0.8981862849091284,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,221
288.0,292.0,288.37604,11.993829999999946,701,2,2.0,20,high,high_lookup,0.6947657656511271,701,0.4826994691207969,step1-插值损耗模型-仅正功率,JMZSFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,222
0.0,0.1,0.0525,0.0525,3369,1,0.1,20,low,low_lookup,0.01161007244344466,3369,0.00013479378214203307,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,1
0.1,0.2,0.14598000000000003,0.14598000000000003,2373,1,0.1,20,low,low_lookup,2.840903109883252e-18,2373,8.070730479744333e-36,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,2
0.2,0.30000000000000004,0.24585,0.24585,1886,1,0.1,20,low,low_lookup,0.0,1886,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,3
0.30000000000000004,0.4,0.3495599999999999,0.3495599999999999,1503,1,0.1,20,low,low_lookup,0.0,1503,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,4
0.4,0.5,0.448165,0.448165,1336,1,0.1,20,low,low_lookup,0.0,1336,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,5
0.5,0.6000000000000001,0.54804,0.54804,1100,1,0.1,20,low,low_lookup,0.0,1100,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,6
0.6000000000000001,0.7000000000000001,0.6496299999999999,0.6496299999999999,1007,1,0.1,20,low,low_lookup,0.0,1007,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,7
0.7000000000000001,0.8,0.7465299999999998,0.7465299999999998,939,1,0.1,20,low,low_lookup,0.0,939,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,8
0.8,0.9,0.8489599999999999,0.8489599999999999,866,1,0.1,20,low,low_lookup,0.0,866,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,9
0.9,1.0,0.9488249999999998,0.9488249999999998,790,1,0.1,20,low,low_lookup,0.0,790,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,10
1.0,1.1,1.0499999999999998,1.0499999999999998,745,1,0.1,20,low,low_lookup,0.0,745,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,11
1.1,1.2000000000000002,1.14773,1.14773,733,1,0.1,20,low,low_lookup,0.0,733,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,12
1.2000000000000002,1.3,1.2506400000000002,1.2506400000000002,739,1,0.1,20,low,low_lookup,0.0,739,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,13
1.3,1.4000000000000001,1.34857,1.34857,692,1,0.1,20,low,low_lookup,0.0,692,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,14
1.4000000000000001,1.5,1.45208,1.45208,701,1,0.1,20,low,low_lookup,0.0,701,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,15
1.5,1.6,1.54683,1.54683,685,1,0.1,20,low,low_lookup,0.0,685,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,16
1.6,1.7000000000000002,1.65139,1.65139,657,1,0.1,20,low,low_lookup,0.0,657,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,17
1.7000000000000002,1.8,1.7521200000000001,1.7521200000000001,579,1,0.1,20,low,low_lookup,0.0,579,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,18
1.8,1.9000000000000001,1.8477400000000002,1.8477400000000002,577,1,0.1,20,low,low_lookup,0.0,577,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,19
1.9000000000000001,2.0,1.9484549999999996,1.9484549999999996,560,1,0.1,20,low,low_lookup,0.0,560,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,20
2.0,2.1,2.0462,2.0462,600,1,0.1,20,low,low_lookup,0.0,600,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,21
2.1,2.2,2.1499500000000005,2.1499500000000005,603,1,0.1,20,low,low_lookup,0.0,603,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,22
2.2,2.3000000000000003,2.25131,2.25131,550,1,0.1,20,low,low_lookup,0.0,550,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,23
2.3000000000000003,2.4000000000000004,2.34882,2.34882,553,1,0.1,20,low,low_lookup,0.0,553,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,24
2.4000000000000004,2.5,2.4508400000000004,2.4508400000000004,524,1,0.1,20,low,low_lookup,0.0,524,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,25
2.5,2.6,2.545815000000001,2.545815000000001,556,1,0.1,20,low,low_lookup,0.0,556,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,26
2.6,2.7,2.6531700000000003,2.6531700000000003,549,1,0.1,20,low,low_lookup,0.0,549,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,27
2.7,2.8000000000000003,2.74622,2.74622,529,1,0.1,20,low,low_lookup,0.0,529,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,28
2.8000000000000003,2.9000000000000004,2.8759699999999997,2.8759699999999997,293,1,0.1,20,low,low_lookup,0.0,293,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,29
2.9000000000000004,3.0,2.9489549999999998,2.9489549999999998,544,1,0.1,20,low,low_lookup,0.0,544,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,30
3.0,3.1,3.0266299999999995,3.0266299999999995,280,1,0.1,20,low,low_lookup,0.0,280,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,31
3.1,3.2,3.1487100000000003,3.1487100000000003,527,1,0.1,20,low,low_lookup,0.0,527,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,32
3.2,3.3000000000000003,3.24814,3.24814,466,1,0.1,20,low,low_lookup,0.0,466,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,33
3.3000000000000003,3.4000000000000004,3.34976,3.34976,469,1,0.1,20,low,low_lookup,0.0,469,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,34
3.4000000000000004,3.5,3.45003,3.45003,459,1,0.1,20,low,low_lookup,0.0,459,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,35
3.5,3.6,3.5494899999999987,3.5494899999999987,419,1,0.1,20,low,low_lookup,0.0,419,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,36
3.6,3.7,3.6463800000000006,3.6463800000000006,407,1,0.1,20,low,low_lookup,0.0,407,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,37
3.7,3.8000000000000003,3.7458350000000005,3.7458350000000005,352,1,0.1,20,low,low_lookup,0.0,352,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,38
3.8000000000000003,3.9000000000000004,3.8418799999999997,3.8418799999999997,295,1,0.1,20,low,low_lookup,0.0,295,0.0,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,39
3.9000000000000004,4.0,3.9502800000000002,3.9502800000000002,296,1,0.1,20,low,low_lookup,0.005935265905714837,296,3.522738137154096e-05,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,40
4.0,4.1000000000000005,4.04952,4.012645,398,1,0.1,20,low,low_lookup,0.5994531548722357,398,0.3593440848862766,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,41
4.1000000000000005,4.2,4.150039999999999,3.5433407999999984,419,1,0.1,20,low,low_lookup,0.6957793372481548,419,0.4841088861414815,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,42
4.2,4.3,4.253335,3.5714422999999993,410,1,0.1,20,low,low_lookup,0.7174454648976594,410,0.5147279951022186,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,43
4.3,4.4,4.351920000000001,3.1057940000000004,393,1,0.1,20,low,low_lookup,0.7175813209436358,393,0.5149229521672133,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,44
4.4,4.5,4.45007,3.0978208,414,1,0.1,20,low,low_lookup,0.6914331903318178,414,0.4780798566924358,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,45
4.5,4.6000000000000005,4.549529999999999,3.0901159000000016,425,1,0.1,20,low,low_lookup,0.6793354163066291,425,0.46149660784850105,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,46
4.6000000000000005,4.7,4.648365,3.1065308499999995,386,1,0.1,20,low,low_lookup,0.6564960456075934,386,0.4309870578984074,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,47
4.7,4.800000000000001,4.748859999999999,3.1214808000000005,401,1,0.1,20,low,low_lookup,0.6403311021980211,401,0.4100239204421326,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,48
4.800000000000001,4.9,4.852159999999998,3.1478666999999985,339,1,0.1,20,low,low_lookup,0.4036995730372728,339,0.16297334527047633,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,49
4.9,5.0,4.949059999999999,3.1787975000000004,391,1,0.1,20,low,low_lookup,0.4349318848510858,391,0.18916574446011816,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,50
5.0,5.1000000000000005,5.047014999999999,3.2002069,386,1,0.1,20,low,low_lookup,0.5200410518001791,386,0.2704426955574366,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,51
5.1000000000000005,5.2,5.1487300000000005,3.1976318,408,1,0.1,20,low,low_lookup,0.49734793764360674,408,0.24735497107834895,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,52
5.2,5.300000000000001,5.24996,3.2303508999999995,394,1,0.1,20,low,low_lookup,0.5006240319165458,394,0.25062442133237867,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,53
5.300000000000001,5.4,5.351610000000001,3.2476221999999995,429,1,0.1,20,low,low_lookup,0.6177563548014116,429,0.3816229138975275,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,54
5.4,5.5,5.4492850000000015,3.2678836,416,1,0.1,20,low,low_lookup,0.6016485639992544,416,0.3619809945623649,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,55
5.5,5.6000000000000005,5.548095,3.2500875999999987,388,1,0.1,20,low,low_lookup,0.6025178248080593,388,0.3630277292114352,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,56
5.6000000000000005,5.7,5.650310000000001,3.3025206499999995,366,1,0.1,20,low,low_lookup,0.6373208882553726,366,0.4061779146066171,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,57
5.7,5.800000000000001,5.747449999999999,3.1130208999999995,402,1,0.1,20,low,low_lookup,0.6488146670824269,402,0.4209604722212804,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,58
5.800000000000001,5.9,5.85186,3.049546399999999,347,1,0.1,20,low,low_lookup,0.6370209122279799,347,0.4057956426157676,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,59
5.9,6.0,5.948244999999999,3.0345046500000006,386,1,0.1,20,low,low_lookup,0.688239125016868,386,0.4736730932039841,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,60
6.0,6.1000000000000005,6.0522,2.8126941499999996,356,1,0.1,20,low,low_lookup,0.6796981395716462,356,0.461989560937157,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,61
6.1000000000000005,6.2,6.14759,2.8060369999999994,377,1,0.1,20,low,low_lookup,0.707868756581751,377,0.5010781765445942,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,62
6.2,6.300000000000001,6.250874999999999,2.8136087000000005,370,1,0.1,20,low,low_lookup,0.6735305682781795,370,0.4536434264051274,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,63
6.300000000000001,6.4,6.34816,2.6492345999999998,345,1,0.1,20,low,low_lookup,0.6180794419707812,345,0.38202219658691233,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,64
6.4,6.5,6.449799999999999,2.7684954,353,1,0.1,20,low,low_lookup,0.6678547628125834,353,0.446029984211452,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,65
6.5,6.6000000000000005,6.547515,2.693430750000001,354,1,0.1,20,low,low_lookup,0.6583977846040444,354,0.43348764277151364,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,66
6.6000000000000005,6.7,6.652120000000001,2.745530799999999,411,1,0.1,20,low,low_lookup,0.6136393627108102,411,0.3765532674681293,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,67
6.7,6.800000000000001,6.753034999999999,2.7679100500000002,360,1,0.1,20,low,low_lookup,0.5458264541982117,360,0.2979265181025925,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,68
6.800000000000001,6.9,6.84675,2.661108999999999,359,1,0.1,20,low,low_lookup,0.5987908933321622,359,0.35855053393752884,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,69
6.9,7.0,6.949615,2.6863337499999993,338,1,0.1,20,low,low_lookup,0.532533202484637,338,0.28359161174854336,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,70
7.0,7.1000000000000005,7.049889999999999,2.6813019999999996,351,1,0.1,20,low,low_lookup,0.559894176481489,351,0.31348148885788474,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,71
7.1000000000000005,7.2,7.149320000000002,2.6605489999999996,349,1,0.1,20,low,low_lookup,0.546364629954332,349,0.29851430886513414,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,72
7.2,7.300000000000001,7.252419999999999,2.668724299999999,342,1,0.1,20,low,low_lookup,0.5590380565892483,342,0.3125235487150836,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,73
7.300000000000001,7.4,7.348700000000001,2.5766603000000003,356,1,0.1,20,low,low_lookup,0.540784461322397,356,0.2924478336077551,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,74
7.4,7.5,7.446859999999999,2.5913483999999998,330,1,0.1,20,low,low_lookup,0.5717042706599479,330,0.32684577309082297,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,75
7.5,7.6000000000000005,7.547155000000001,2.616267849999999,342,1,0.1,20,low,low_lookup,0.5339171091382198,342,0.2850674794305137,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,76
7.6000000000000005,7.7,7.647889999999999,2.6262983999999987,361,1,0.1,20,low,low_lookup,0.5296487307957257,361,0.28052777803352313,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,77
7.7,7.800000000000001,7.750299999999998,2.6578583999999985,291,1,0.1,20,low,low_lookup,0.5613631533135476,291,0.31512858989812953,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,78
7.800000000000001,7.9,7.847620000000003,2.5068167000000003,336,1,0.1,20,low,low_lookup,0.5545594694690491,336,0.30753620517779323,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,79
7.9,8.0,7.950729999999999,2.5387015499999994,326,1,0.1,20,low,low_lookup,0.5635188112943256,326,0.31755345068256974,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,80
8.0,8.1,8.047799999999999,2.504877699999998,317,1,0.1,20,low,low_lookup,0.5573281265926302,317,0.31061464069125083,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,81
8.1,8.200000000000001,8.15069,2.6014065,334,1,0.1,20,low,low_lookup,0.5891942671899145,334,0.3471498844894604,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,82
8.200000000000001,8.3,8.25228,2.488169000000001,347,1,0.1,20,low,low_lookup,0.5748785362766444,347,0.33048533147157716,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,83
8.3,8.4,8.34618,2.469288999999999,329,1,0.1,20,low,low_lookup,0.5426660544083902,329,0.29448644660716994,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,84
8.4,8.5,8.445,2.451449999999998,330,1,0.1,20,low,low_lookup,0.539424921091475,330,0.290979245494544,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,85
8.5,8.6,8.549769999999999,2.501288500000002,319,1,0.1,20,low,low_lookup,0.5941548706069958,319,0.3530200102660159,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,86
8.6,8.700000000000001,8.651544999999999,2.4634410000000004,312,1,0.1,20,low,low_lookup,0.5828262480566306,312,0.33968643542376914,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,87
8.700000000000001,8.8,8.74953,2.5076663000000003,323,1,0.1,20,low,low_lookup,0.6180126662982404,323,0.3819396557050602,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,88
8.8,8.9,8.850249999999999,2.4580514999999954,335,1,0.1,20,low,low_lookup,0.5779069089962877,335,0.33397639546564356,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,89
8.9,9.0,8.945429999999998,2.458986499999999,303,1,0.1,20,low,low_lookup,0.5281240801163374,303,0.2789150439987275,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,90
9.0,9.1,9.049589999999998,2.3606946499999983,318,1,0.1,20,low,low_lookup,0.5683734120278449,318,0.3230483355001743,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,91
9.1,9.200000000000001,9.149265,2.430854350000001,334,1,0.1,20,low,low_lookup,0.5974188588272005,334,0.3569092928823945,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,92
9.200000000000001,9.3,9.254315,2.395228499999999,314,1,0.1,20,low,low_lookup,0.5743786061882373,314,0.3299107832467422,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,93
9.3,9.4,9.353269999999998,2.4173843000000015,314,1,0.1,20,low,low_lookup,0.5904374072935551,314,0.34861633193153546,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,94
9.4,9.5,9.45507,2.4344253,301,1,0.1,20,low,low_lookup,0.5664622740610659,301,0.3208795079344341,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,95
9.5,9.600000000000001,9.551325,2.381721199999998,310,1,0.1,20,low,low_lookup,0.6113217121103762,310,0.37371423569756174,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,96
9.600000000000001,9.700000000000001,9.64956,2.3490961499999994,320,1,0.1,20,low,low_lookup,0.5908913195208074,320,0.34915255148504093,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0,97
