P_left,P_right,P_med,L_med,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
4.9,5.0,4.949059999999999,3.1787975000000004,391,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.0,5.1000000000000005,5.047014999999999,3.2002069,386,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.1000000000000005,5.2,5.1487300000000005,3.1976318,408,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.2,5.300000000000001,5.24996,3.2303508999999995,394,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.300000000000001,5.4,5.351610000000001,3.2476221999999995,429,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.4,5.5,5.4492850000000015,3.2678836,416,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.5,5.6000000000000005,5.548095,3.2500875999999987,388,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.6000000000000005,5.7,5.650310000000001,3.3025206499999995,366,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.7,5.800000000000001,5.747449999999999,3.1130208999999995,402,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.800000000000001,5.9,5.85186,3.049546399999999,347,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.9,6.0,5.948244999999999,3.0345046500000006,386,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.0,6.1000000000000005,6.0522,2.8126941499999996,356,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.1000000000000005,6.2,6.14759,2.8060369999999994,377,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.2,6.300000000000001,6.250874999999999,2.8136087000000005,370,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.300000000000001,6.4,6.34816,2.6492345999999998,345,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.4,6.5,6.449799999999999,2.7684954,353,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.5,6.6000000000000005,6.547515,2.693430750000001,354,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.6000000000000005,6.7,6.652120000000001,2.745530799999999,411,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.7,6.800000000000001,6.753034999999999,2.7679100500000002,360,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.800000000000001,6.9,6.84675,2.661108999999999,359,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.9,7.0,6.949615,2.6863337499999993,338,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.0,7.1000000000000005,7.049889999999999,2.6813019999999996,351,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.1000000000000005,7.2,7.149320000000002,2.6605489999999996,349,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.2,7.300000000000001,7.252419999999999,2.668724299999999,342,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.300000000000001,7.4,7.348700000000001,2.5766603000000003,356,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.4,7.5,7.446859999999999,2.5913483999999998,330,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.5,7.6000000000000005,7.547155000000001,2.616267849999999,342,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.6000000000000005,7.7,7.647889999999999,2.6262983999999987,361,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.7,7.800000000000001,7.750299999999998,2.6578583999999985,291,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.800000000000001,7.9,7.847620000000003,2.5068167000000003,336,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.9,8.0,7.950729999999999,2.5387015499999994,326,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.0,8.1,8.047799999999999,2.504877699999998,317,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.1,8.200000000000001,8.15069,2.6014065,334,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.200000000000001,8.3,8.25228,2.488169000000001,347,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.3,8.4,8.34618,2.469288999999999,329,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.4,8.5,8.445,2.451449999999998,330,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.5,8.6,8.549769999999999,2.501288500000002,319,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.6,8.700000000000001,8.651544999999999,2.4634410000000004,312,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.700000000000001,8.8,8.74953,2.5076663000000003,323,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.8,8.9,8.850249999999999,2.4580514999999954,335,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.9,9.0,8.945429999999998,2.458986499999999,303,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.0,9.1,9.049589999999998,2.3606946499999983,318,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.1,9.200000000000001,9.149265,2.430854350000001,334,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.200000000000001,9.3,9.254315,2.395228499999999,314,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.3,9.4,9.353269999999998,2.4173843000000015,314,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.4,9.5,9.45507,2.4344253,301,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.5,9.600000000000001,9.551325,2.381721199999998,310,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.600000000000001,9.700000000000001,9.64956,2.3490961499999994,320,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.700000000000001,9.8,9.750419999999997,2.3506430000000025,329,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.8,9.9,9.850285000000005,2.294204950000002,320,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.9,10.0,9.951769999999996,2.3886223499999972,340,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
