region,bin_source,sigma_switch_threshold,P_left,P_right,P_med,sigma_local,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
low,low_lookup,10.0,3.0,3.1,3.0266299999999995,0.0,280,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.1,3.2,3.1487100000000003,0.0,527,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.2,3.3000000000000003,3.24814,0.0,466,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.3000000000000003,3.4000000000000004,3.34976,0.0,469,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.4000000000000004,3.5,3.45003,0.0,459,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.5,3.6,3.5494899999999987,0.0,419,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.6,3.7,3.6463800000000006,0.0,407,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.7,3.8000000000000003,3.7458350000000005,0.0,352,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.8000000000000003,3.9000000000000004,3.8418799999999997,0.0,295,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.9000000000000004,4.0,3.9502800000000002,0.005935265905714837,296,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.0,4.1000000000000005,4.04952,0.5994531548722357,398,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.1000000000000005,4.2,4.150039999999999,0.6957793372481548,419,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.2,4.3,4.253335,0.7174454648976594,410,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.3,4.4,4.351920000000001,0.7175813209436358,393,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.4,4.5,4.45007,0.6914331903318178,414,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.5,4.6000000000000005,4.549529999999999,0.6793354163066291,425,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.6000000000000005,4.7,4.648365,0.6564960456075934,386,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.7,4.800000000000001,4.748859999999999,0.6403311021980211,401,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.800000000000001,4.9,4.852159999999998,0.4036995730372728,339,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.9,5.0,4.949059999999999,0.4349318848510858,391,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.0,5.1000000000000005,5.047014999999999,0.5200410518001791,386,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.1000000000000005,5.2,5.1487300000000005,0.49734793764360674,408,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.2,5.300000000000001,5.24996,0.5006240319165458,394,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.300000000000001,5.4,5.351610000000001,0.6177563548014116,429,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.4,5.5,5.4492850000000015,0.6016485639992544,416,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.5,5.6000000000000005,5.548095,0.6025178248080593,388,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.6000000000000005,5.7,5.650310000000001,0.6373208882553726,366,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.7,5.800000000000001,5.747449999999999,0.6488146670824269,402,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.800000000000001,5.9,5.85186,0.6370209122279799,347,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.9,6.0,5.948244999999999,0.688239125016868,386,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.0,6.1000000000000005,6.0522,0.6796981395716462,356,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.1000000000000005,6.2,6.14759,0.707868756581751,377,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.2,6.300000000000001,6.250874999999999,0.6735305682781795,370,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.300000000000001,6.4,6.34816,0.6180794419707812,345,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.4,6.5,6.449799999999999,0.6678547628125834,353,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.5,6.6000000000000005,6.547515,0.6583977846040444,354,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.6000000000000005,6.7,6.652120000000001,0.6136393627108102,411,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.7,6.800000000000001,6.753034999999999,0.5458264541982117,360,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.800000000000001,6.9,6.84675,0.5987908933321622,359,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.9,7.0,6.949615,0.532533202484637,338,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.0,7.1000000000000005,7.049889999999999,0.559894176481489,351,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.1000000000000005,7.2,7.149320000000002,0.546364629954332,349,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.2,7.300000000000001,7.252419999999999,0.5590380565892483,342,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.300000000000001,7.4,7.348700000000001,0.540784461322397,356,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.4,7.5,7.446859999999999,0.5717042706599479,330,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.5,7.6000000000000005,7.547155000000001,0.5339171091382198,342,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.6000000000000005,7.7,7.647889999999999,0.5296487307957257,361,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.7,7.800000000000001,7.750299999999998,0.5613631533135476,291,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.800000000000001,7.9,7.847620000000003,0.5545594694690491,336,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.9,8.0,7.950729999999999,0.5635188112943256,326,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.0,8.1,8.047799999999999,0.5573281265926302,317,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.1,8.200000000000001,8.15069,0.5891942671899145,334,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.200000000000001,8.3,8.25228,0.5748785362766444,347,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.3,8.4,8.34618,0.5426660544083902,329,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.4,8.5,8.445,0.539424921091475,330,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.5,8.6,8.549769999999999,0.5941548706069958,319,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.6,8.700000000000001,8.651544999999999,0.5828262480566306,312,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.700000000000001,8.8,8.74953,0.6180126662982404,323,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.8,8.9,8.850249999999999,0.5779069089962877,335,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.9,9.0,8.945429999999998,0.5281240801163374,303,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.0,9.1,9.049589999999998,0.5683734120278449,318,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.1,9.200000000000001,9.149265,0.5974188588272005,334,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.200000000000001,9.3,9.254315,0.5743786061882373,314,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.3,9.4,9.353269999999998,0.5904374072935551,314,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.4,9.5,9.45507,0.5664622740610659,301,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.5,9.600000000000001,9.551325,0.6113217121103762,310,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.600000000000001,9.700000000000001,9.64956,0.5908913195208074,320,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.700000000000001,9.8,9.750419999999997,0.5608407979488849,329,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.8,9.9,9.850285000000005,0.5701932856814345,320,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.9,10.0,9.951769999999996,0.6012605103593541,340,1,0.1,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,10.0,12.0,10.942979999999999,0.5650671832691585,5773,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,12.0,14.0,12.98172,0.5404658567005902,5372,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,14.0,16.0,15.008519999999999,0.5171916602726033,4866,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,16.0,18.0,16.955339999999996,0.508651018907284,4271,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,18.0,20.0,19.015355,0.5110511390297906,4270,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,20.0,22.0,20.980675000000005,0.49827712249963174,4170,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,22.0,24.0,23.007665000000003,0.4908444722395892,3868,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,24.0,26.0,24.994579999999992,0.47609595056490184,4061,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,26.0,28.0,27.003425000000007,0.4637841701652568,4122,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,28.0,30.0,28.969990000000006,0.46511189850462564,3811,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,30.0,32.0,31.045250000000003,0.4217143165437881,4638,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,32.0,34.0,32.96556500000001,0.45818491329004374,3474,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,34.0,36.0,34.982094999999994,0.4888460347190867,3308,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,36.0,38.0,36.984114999999996,0.48206085178865876,3082,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,38.0,40.0,39.02203,0.4800982745756051,3172,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,40.0,42.0,40.99993,0.4845020952978028,3098,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,42.0,44.0,42.98402499999999,0.48400665933262493,3144,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,44.0,46.0,45.02125000000002,0.465350113945668,3023,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,46.0,48.0,46.98596500000001,0.467913368705622,3276,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,48.0,50.0,49.00744999999999,0.4740962740292542,3212,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,50.0,52.0,50.984065,0.4686802472292854,3150,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,52.0,54.0,52.966465,0.4795192336194649,2966,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,54.0,56.0,54.95697999999999,0.4886986219988605,2713,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,56.0,58.0,56.981839999999984,0.472800224715551,2847,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,58.0,60.0,58.98877,0.4782830844242408,2675,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,60.0,62.0,61.137000000000015,0.4651555164312713,3065,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,62.0,64.0,62.290289999999985,0.38334835708092413,4959,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,64.0,66.0,64.98701,0.5116309465331023,2545,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,66.0,68.0,66.98498000000001,0.5106662741229866,2611,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,68.0,70.0,69.00703000000001,0.5359111950148813,2406,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,70.0,72.0,70.96381,0.5390020083132933,2553,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,72.0,74.0,73.02222,0.544464214554238,2540,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,74.0,76.0,75.01142,0.5729075687163254,2419,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,76.0,78.0,77.00043500000001,0.5635059051197657,2448,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,78.0,80.0,79.04323000000002,0.5577532416034419,2489,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,80.0,82.0,80.995125,0.5836873270601691,2354,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,82.0,84.0,83.00678000000002,0.5666661209389746,2361,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,84.0,86.0,85.01520999999998,0.5841715491488173,2244,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,86.0,88.0,86.98178,0.6219419546016199,2143,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,88.0,90.0,89.01734499999998,0.6220280257606497,2056,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,90.0,92.0,90.99864,0.657723786668284,2108,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,92.0,94.0,93.01626,0.6418798010697966,2199,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,94.0,96.0,94.93338499999997,0.6503070599471004,2082,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,96.0,98.0,97.00199999999998,0.6437963785838778,2079,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,98.0,100.0,98.99315999999997,0.6554117070243602,1957,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,100.0,102.0,100.98727500000001,0.6731155152735571,1788,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,102.0,104.0,102.98824999999997,0.6830492541242108,1985,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,104.0,106.0,105.00457500000002,0.6741866237064994,1816,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,106.0,108.0,107.02622,0.7096615615089533,1832,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,108.0,110.0,108.97958,0.7456540383090015,1667,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,110.0,112.0,110.988055,0.7674176068754756,1692,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,112.0,114.0,112.99179,0.7664839883160918,1692,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,114.0,116.0,114.95732499999997,0.8063356215143427,1566,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,116.0,118.0,117.04109000000003,0.8288373919448639,1633,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
