分段ID,开始时间,结束时间,持续时长min,冻结风机数,重复风机功率之和MW,风机编号,状态码,冻结有功kW,非负冻结有功kW,冻结风速ms,重复值组合,原始开始时间,原始结束时间,原始持续长度min,原异常分钟数,修正后异常分钟数,异常分钟数变化量,原异常占比,修正后异常占比,异常占比变化量,原异常程度总和,修正后异常程度总和,异常程度变化量,异常程度下降率,原偏离程度总和,修正后偏离程度总和,偏离程度变化量,偏离程度下降率
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,14,8.0,428.0,428.0,4.24,"(8.0, 428.0, -56.0, 4.24, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,15,8.0,575.0,575.0,4.76,"(8.0, 575.0, 60.0, 4.76, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,16,8.0,583.0,583.0,4.9,"(8.0, 583.0, 15.0, 4.9, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,17,8.0,700.0,700.0,5.23,"(8.0, 700.0, 55.0, 5.23, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,18,8.0,532.0,532.0,5.8,"(8.0, 532.0, -35.0, 5.8, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,19,8.0,1114.0,1114.0,5.53,"(8.0, 1114.0, -132.0, 5.53, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,20,8.0,830.0,830.0,5.99,"(8.0, 830.0, 7.0, 5.99, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,21,11.0,735.0,735.0,5.77,"(11.0, 735.0, -33.0, 5.77, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,22,8.0,570.0,570.0,4.7,"(8.0, 570.0, -40.0, 4.7, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,23,8.0,396.0,396.0,4.47,"(8.0, 396.0, -77.0, 4.47, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,24,8.0,613.0,613.0,4.98,"(8.0, 613.0, -21.0, 4.98, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,25,8.0,456.0,456.0,3.6,"(8.0, 456.0, -65.0, 3.6, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,26,8.0,520.0,520.0,5.72,"(8.0, 520.0, 32.0, 5.72, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,27,8.0,317.0,317.0,3.35,"(8.0, 317.0, -70.0, 3.35, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,28,8.0,263.0,263.0,3.54,"(8.0, 263.0, -75.0, 3.54, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,29,8.0,452.0,452.0,4.17,"(8.0, 452.0, -47.0, 4.17, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,30,8.0,389.0,389.0,4.3,"(8.0, 389.0, -64.0, 4.3, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,31,8.0,508.0,508.0,5.01,"(8.0, 508.0, -2.0, 5.01, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,32,8.0,566.0,566.0,5.63,"(8.0, 566.0, -30.0, 5.63, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,33,8.0,554.0,554.0,4.98,"(8.0, 554.0, 41.0, 4.98, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,35,8.0,615.0,615.0,4.65,"(8.0, 615.0, -7.0, 4.65, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,36,8.0,1048.0,1048.0,5.9,"(8.0, 1048.0, -22.0, 5.9, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,37,8.0,862.0,862.0,5.81,"(8.0, 862.0, -15.0, 5.81, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,38,8.0,509.0,509.0,3.91,"(8.0, 509.0, -46.0, 3.91, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,39,8.0,569.0,569.0,5.26,"(8.0, 569.0, -2.0, 5.26, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,40,8.0,265.0,265.0,4.02,"(8.0, 265.0, -82.0, 4.02, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,42,8.0,587.0,587.0,6.09,"(8.0, 587.0, 3.0, 6.09, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,43,8.0,436.0,436.0,4.36,"(8.0, 436.0, 0.0, 4.36, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,45,8.0,337.0,337.0,3.8,"(8.0, 337.0, -73.0, 3.8, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,48,8.0,322.0,322.0,4.41,"(8.0, 322.0, -78.0, 4.41, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,49,8.0,673.0,673.0,6.33,"(8.0, 673.0, 53.0, 6.33, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,50,8.0,660.0,660.0,6.43,"(8.0, 660.0, -3.0, 6.43, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,51,8.0,939.0,939.0,5.72,"(8.0, 939.0, -35.0, 5.72, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,52,8.0,805.0,805.0,6.11,"(8.0, 805.0, -37.0, 6.11, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,53,8.0,632.0,632.0,5.55,"(8.0, 632.0, -34.0, 5.55, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,54,8.0,547.0,547.0,4.69,"(8.0, 547.0, -57.0, 4.69, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,55,8.0,601.0,601.0,4.36,"(8.0, 601.0, -10.0, 4.36, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,56,8.0,394.0,394.0,4.78,"(8.0, 394.0, -80.0, 4.78, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,57,8.0,484.0,484.0,4.23,"(8.0, 484.0, -113.0, 4.23, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,58,8.0,664.0,664.0,5.41,"(8.0, 664.0, -22.0, 5.41, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,59,8.0,566.0,566.0,6.01,"(8.0, 566.0, -39.0, 6.01, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,60,8.0,523.0,523.0,5.91,"(8.0, 523.0, -63.0, 5.91, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,61,8.0,546.0,546.0,4.47,"(8.0, 546.0, -18.0, 4.47, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,62,8.0,549.0,549.0,4.07,"(8.0, 549.0, 21.0, 4.07, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,63,8.0,550.0,550.0,4.2,"(8.0, 550.0, -47.0, 4.2, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,64,8.0,702.0,702.0,5.26,"(8.0, 702.0, -26.0, 5.26, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,65,8.0,614.0,614.0,3.98,"(8.0, 614.0, 5.0, 3.98, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,67,8.0,875.0,875.0,5.53,"(8.0, 875.0, -30.0, 5.53, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,68,8.0,799.0,799.0,5.3,"(8.0, 799.0, -2.0, 5.3, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,69,8.0,704.0,704.0,5.68,"(8.0, 704.0, -32.0, 5.68, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,70,8.0,525.0,525.0,6.18,"(8.0, 525.0, -67.0, 6.18, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,71,8.0,450.0,450.0,5.08,"(8.0, 450.0, -80.0, 5.08, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,72,8.0,397.0,397.0,4.66,"(8.0, 397.0, -56.0, 4.66, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,73,8.0,691.0,691.0,5.38,"(8.0, 691.0, -5.0, 5.38, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,74,8.0,760.0,760.0,5.66,"(8.0, 760.0, -51.0, 5.66, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,75,8.0,993.0,993.0,5.85,"(8.0, 993.0, 12.0, 5.85, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,76,8.0,773.0,773.0,6.32,"(8.0, 773.0, 10.0, 6.32, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,77,8.0,624.0,624.0,4.81,"(8.0, 624.0, -19.0, 4.81, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,78,8.0,541.0,541.0,5.49,"(8.0, 541.0, -39.0, 5.49, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,79,8.0,660.0,660.0,4.43,"(8.0, 660.0, -11.0, 4.43, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,80,8.0,959.0,959.0,6.2,"(8.0, 959.0, 22.0, 6.2, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,81,8.0,569.0,569.0,4.76,"(8.0, 569.0, -37.0, 4.76, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,82,8.0,679.0,679.0,5.13,"(8.0, 679.0, -9.0, 5.13, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,83,8.0,891.0,891.0,6.09,"(8.0, 891.0, -29.0, 6.09, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,84,8.0,1013.0,1013.0,6.04,"(8.0, 1013.0, -28.0, 6.04, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,85,8.0,1026.0,1026.0,6.05,"(8.0, 1026.0, -54.0, 6.05, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,86,8.0,922.0,922.0,5.37,"(8.0, 922.0, -19.0, 5.37, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,87,8.0,1020.0,1020.0,5.53,"(8.0, 1020.0, -26.0, 5.53, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,88,8.0,1032.0,1032.0,6.22,"(8.0, 1032.0, -19.0, 6.22, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,89,8.0,1043.0,1043.0,6.4,"(8.0, 1043.0, -34.0, 6.4, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,90,8.0,1153.0,1153.0,6.15,"(8.0, 1153.0, -57.0, 6.15, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,92,8.0,1071.0,1071.0,6.16,"(8.0, 1071.0, -42.0, 6.16, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,93,8.0,1123.0,1123.0,6.07,"(8.0, 1123.0, -21.0, 6.07, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,95,8.0,1048.0,1048.0,6.02,"(8.0, 1048.0, -19.0, 6.02, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,97,8.0,946.0,946.0,6.05,"(8.0, 946.0, -28.0, 6.05, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,98,8.0,1050.0,1050.0,6.05,"(8.0, 1050.0, -20.0, 6.05, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,99,8.0,1008.0,1008.0,5.87,"(8.0, 1008.0, 5.0, 5.87, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
51,2024-02-28 10:54:00,2024-02-28 10:57:00,4,90,60.409,100,8.0,1073.0,1073.0,6.27,"(8.0, 1073.0, -16.0, 6.27, 0.0)",2024-02-28 10:54:00,2024-02-28 10:57:00,4,4,4,0,1.0,1.0,0.0,0.038472,4705.432,4705.393528,-122307.049518,2.244577,4705.432,4703.187423,-2095.355981
53,2024-03-04 10:39:00,2024-03-04 10:42:00,4,98,395.507,1,8.0,4027.0,4027.0,12.98,"(8.0, 4027.0, 38.0, 12.98, 0.0)",2024-03-04 10:39:00,2024-03-04 10:42:00,4,4,4,0,1.0,1.0,0.0,0.0,30983.744,30983.744,,0.62367,30983.744,30983.12033,-49678.742735
