region,bin_source,sigma_switch_threshold,P_left,P_right,P_med,sigma_local,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
high,high_lookup,9.4,346.0,348.0,346.72482,0.8732742505676014,2083,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,348.0,350.0,349.37903,0.9364502252756413,2046,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,350.0,352.0,351.09448,0.7661186074341009,2813,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,352.0,354.0,353.08655,1.0266117195057993,1855,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,354.0,356.0,355.0621,1.0282256580339364,1712,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,356.0,358.0,357.19477,0.9790378162717057,1790,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,358.0,360.0,359.042665,1.0622307622546894,1698,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,360.0,362.0,361.123,0.8585993054282858,2077,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,362.0,364.0,362.945375,0.6598445175539448,2796,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,364.0,366.0,364.952875,0.596142958467621,3224,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,366.0,368.0,367.03749000000005,0.5789133130124656,2392,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,368.0,370.0,369.09385,0.5757943534467039,2474,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,370.0,372.0,371.19943,0.5940461669156999,2909,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,372.0,374.0,372.71735,0.4959787285575266,4506,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,374.0,376.0,375.33948,0.5426156611247522,3249,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,376.0,378.0,376.70087,0.5000034143149044,3330,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,378.0,380.0,379.15707,0.44670243653936775,3420,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,380.0,382.0,380.71176,0.5055476536238996,2088,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,382.0,384.0,383.29690000000005,0.4446889579721142,3136,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,384.0,386.0,385.09668,0.36802569871576407,2729,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,386.0,388.0,387.14777,0.3268843447766245,3636,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,388.0,390.0,388.65752499999996,0.34548728084129887,974,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,390.0,392.0,390.97191,0.31038879554141896,1716,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,392.0,394.0,393.72116,0.33789763958942565,132,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
high,high_lookup,9.4,394.0,396.0,394.129885,0.28510408400054404,98,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0
low,low_lookup,10.0,0.0,0.1,0.045,0.014202213827778996,3537,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.1,0.2,0.145,0.0,2235,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.2,0.30000000000000004,0.249,0.0,1604,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.30000000000000004,0.4,0.348,0.0,1219,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.4,0.5,0.451,0.0,1156,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.5,0.6000000000000001,0.548,0.0,977,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.6000000000000001,0.7000000000000001,0.647,0.0,853,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.7000000000000001,0.8,0.75,0.0,715,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.8,0.9,0.85,0.0,612,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,0.9,1.0,0.95,0.0,590,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.0,1.1,1.053,0.0,605,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.1,1.2000000000000002,1.15,0.0,559,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.2000000000000002,1.3,1.248,0.0,609,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.3,1.4000000000000001,1.349,0.0,560,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.4000000000000001,1.5,1.4455,0.0,468,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.5,1.6,1.55,0.0,494,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.6,1.7000000000000002,1.65,0.0,454,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.7000000000000002,1.8,1.749,0.0,413,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.8,1.9000000000000001,1.851,0.0,410,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,1.9000000000000001,2.0,1.954,0.0,357,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.0,2.1,2.048,0.0,400,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.1,2.2,2.153,0.0,372,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.2,2.3000000000000003,2.247,0.0,354,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.3000000000000003,2.4000000000000004,2.372,0.0,211,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.4000000000000004,2.5,2.428,0.0,211,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.5,2.6,2.551,0.0,340,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.6,2.7,2.6515,0.0,350,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.7,2.8000000000000003,2.7525,0.0,284,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.8000000000000003,2.9000000000000004,2.851,0.0,336,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,2.9000000000000004,3.0,2.949,0.0,324,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.0,3.1,3.05,0.00038858429089768217,258,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.1,3.2,3.148,0.0004769516985688107,247,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.2,3.3000000000000003,3.253,0.002109911482521693,220,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.3000000000000003,3.4000000000000004,3.35,0.08053838013582452,239,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.4000000000000004,3.5,3.451,0.3831857086401923,353,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.5,3.6,3.547,0.45966593267626976,328,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.6,3.7,3.649,0.4538107811915345,321,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.7,3.8000000000000003,3.75,0.48279121123355623,338,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.8000000000000003,3.9000000000000004,3.853,0.48672779224895324,323,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,3.9000000000000004,4.0,3.95,0.4795679055430559,311,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.0,4.1000000000000005,4.047,0.5080626152953476,315,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.1000000000000005,4.2,4.1465,0.5161470006050738,324,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.2,4.3,4.247,0.5346760024539989,303,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.3,4.4,4.351,0.4794140910384405,327,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.4,4.5,4.45,0.5187425767401177,261,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.5,4.6000000000000005,4.554,0.502376961327897,301,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.6000000000000005,4.7,4.652,0.5253521480184098,264,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.7,4.800000000000001,4.749,0.5253528712486596,281,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.800000000000001,4.9,4.8535,0.48040319059795705,268,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,4.9,5.0,4.948,0.5395375945844647,259,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.0,5.1000000000000005,5.052,0.5549195341348558,254,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.1000000000000005,5.2,5.151,0.5011665825955448,235,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.2,5.300000000000001,5.246,0.5537393245380383,249,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.300000000000001,5.4,5.347,0.5217539472271798,245,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.4,5.5,5.45,0.5224348490884195,234,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.5,5.6000000000000005,5.548,0.5104820009813169,287,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.6000000000000005,5.7,5.6495,0.5611322975896513,292,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.7,5.800000000000001,5.751,0.5477921331922266,271,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.800000000000001,5.9,5.849,0.5402379941019558,246,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,5.9,6.0,5.952500000000001,0.5166248652185396,254,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.0,6.1000000000000005,6.049,0.5794373794360242,244,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.1000000000000005,6.2,6.149,0.5364514767265951,257,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.2,6.300000000000001,6.248,0.5270268589879076,224,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.300000000000001,6.4,6.351,0.5919166582228512,237,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.4,6.5,6.458,0.6047830938799784,234,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.5,6.6000000000000005,6.55,0.5519404669587682,238,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.6000000000000005,6.7,6.654,0.5368511179969915,272,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.7,6.800000000000001,6.748,0.5488566592191993,229,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.800000000000001,6.9,6.855,0.5681481273129702,242,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,6.9,7.0,6.951,0.5641265945608016,239,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.0,7.1000000000000005,7.05,0.5706319280663502,209,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.1000000000000005,7.2,7.1525,0.5599262305216031,218,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.2,7.300000000000001,7.249,0.544868798575708,231,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.300000000000001,7.4,7.35,0.5884899101791946,202,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.4,7.5,7.45,0.6108367193141985,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.5,7.6000000000000005,7.5435,0.6044241608990085,190,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.6000000000000005,7.7,7.6434999999999995,0.5109454909162984,202,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.7,7.800000000000001,7.7524999999999995,0.5699907698922914,186,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.800000000000001,7.9,7.853,0.5860850360819516,190,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,7.9,8.0,7.954,0.598127485828964,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.0,8.1,8.061,0.5569925781023687,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.1,8.200000000000001,8.156500000000001,0.5717641449362895,190,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.200000000000001,8.3,8.242,0.5756867885663793,197,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.3,8.4,8.347,0.5954667739976808,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.4,8.5,8.454,0.5551433488991179,211,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.5,8.6,8.548,0.5791494005677726,206,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.6,8.700000000000001,8.65,0.5364555401140519,197,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.700000000000001,8.8,8.756,0.5610380982401079,177,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.8,8.9,8.85,0.5705060558851305,189,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,8.9,9.0,8.956,0.5916713654809871,172,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.0,9.1,9.056,0.5661474972557371,189,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.1,9.200000000000001,9.159500000000001,0.618510982944534,188,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.200000000000001,9.3,9.246,0.6069876400344557,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.3,9.4,9.35,0.5971782223328169,195,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.4,9.5,9.452,0.5959044673190247,199,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.5,9.600000000000001,9.55,0.5782854117763534,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.600000000000001,9.700000000000001,9.6475,0.5702330174865956,182,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.700000000000001,9.8,9.747,0.5577420670471557,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.8,9.9,9.853,0.5651691153707933,209,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
low,low_lookup,10.0,9.9,10.0,9.943,0.6276213707746813,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,10.0,12.0,10.971,0.587569252478944,3741,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,12.0,14.0,12.998,0.6401780309828958,3559,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
