P_left,P_right,P_med,n,base_bin_count,bin_width,min_bin_samples,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q50,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,region,quantile_rule,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b,quantile_basis,ultra_low_power_max_mw,ultra_low_power_loss_ratio_min
1.0,1.1,1.0465264,314,1,0.1,20,2.121955425,2.236150786,2.306398228,2.351188032,2.39503447,2.4419842619999996,2.45172793,2.483769288,2.5319862580000003,2.54784764,3.0708383999999995,3.59177051,3.636129261,3.654097296,3.710804729,3.745326522,3.778175264999999,3.845636419999999,3.889726268,3.9659374200000004,4.268608986,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.1,1.2000000000000002,1.1457559499999999,288,1,0.1,20,2.131099793,2.205938964,2.2466420869999997,2.316330056,2.340667625,2.366277262,2.380485524,2.3887626080000004,2.3923208769999995,2.40328663,3.07259925,3.64457961,3.666573146,3.7145902360000003,3.7417875630000004,3.7754505199999997,3.791614619999999,4.00758964,4.11279573,4.212147831999999,4.306115724,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.2000000000000002,1.3,1.2519528000000002,278,1,0.1,20,2.107423994,2.268680306,2.3481645700000002,2.374833436,2.37887558,2.399068502,2.4365722690000005,2.466144032,2.487008503,2.5108265600000004,3.0815026999999997,3.65074587,3.7107874560000003,3.734222936,3.748866643,3.779563018,3.844545384999999,3.922637484000001,4.12793654,4.2299023380000005,4.31546158,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.3,1.4000000000000001,1.3464403,305,1,0.1,20,1.9864799720000001,2.050488328,2.205410084,2.2529436120000006,2.25748636,2.288285128,2.3344237759999995,2.349561388,2.3679732,2.42088796,3.0064243,3.5356396800000005,3.5740112239999995,3.608026872,3.6590313800000005,3.7267404839999996,3.75679832,3.8626524799999995,3.9493439639999997,4.046940936,4.221562468,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.4000000000000001,1.5,1.4507847,281,1,0.1,20,2.05877584,2.19741856,2.31595348,2.4212978000000005,2.4403601,2.4619180000000003,2.48811338,2.51633752,2.5448037599999997,2.5528693,3.0608940999999996,3.5397207999999996,3.5989249,3.61214038,3.6828108400000006,3.77033948,3.7777868000000003,3.8635226600000006,3.980699579999998,4.0720681999999995,4.140609599999999,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.5,1.6,1.5543763,240,1,0.1,20,2.0805797029999997,2.2004022819999998,2.248846867,2.264657216,2.285089965,2.3303447220000004,2.368944851,2.39491444,2.4226076599999997,2.446328,2.9945880000000002,3.54793297,3.599529466,3.6088869199999998,3.6420847340000004,3.77880769,3.822765305,3.8828864199999997,3.977979638999999,4.106147212,4.182743038,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.6,1.7000000000000002,1.65203555,226,1,0.1,20,2.0242769,2.241639,2.2932694750000002,2.3787534,2.406418575,2.4463785999999996,2.4766714,2.4935896,2.5263147000000004,2.5399603,2.9809107,3.4297325,3.4781138,3.5143619999999993,3.5342932499999997,3.5793090500000004,3.623531475,3.7200535,3.8143081,3.9502376999999997,4.0834165250000005,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.7000000000000002,1.8,1.7490435500000001,216,1,0.1,20,1.99331317,2.1422687099999997,2.23262392,2.3199630599999996,2.3595175999999998,2.3755375000000005,2.403092255,2.4329806400000002,2.4485151800000002,2.46464635,3.0030504999999996,3.5336949,3.6255209100000005,3.7268062,3.747655425,3.77669416,3.8541765750000003,3.90532902,3.9634982850000005,3.99202393,4.01606591,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.8,1.9000000000000001,1.8523839500000001,220,1,0.1,20,1.9648260750000002,2.163630922,2.2691287420000004,2.3228071119999996,2.336837345,2.3672560619999996,2.3844958619999996,2.44366324,2.471266407,2.4896596500000006,2.9971682,3.52588243,3.5425201619999998,3.5668281600000005,3.5941408020000005,3.613156706,3.70747633,3.8015346959999987,3.937703178,4.040204224000001,4.299838056,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
1.9000000000000001,2.0,1.9513754,217,1,0.1,20,1.8433207319999998,1.9907319120000002,2.1346917280000004,2.1855853279999997,2.2902264800000003,2.3153078080000005,2.32185248,2.3604711480000002,2.3721643599999997,2.41335032,2.9502253000000005,3.54133306,3.5477258839999997,3.5559250920000003,3.6066777879999994,3.6622269759999995,3.7085316600000002,3.823291135999999,3.8943123239999995,4.002191332,4.226729832,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
2.0,2.1,2.0481963,235,1,0.1,20,1.9351962739999997,2.1240674399999997,2.208187898,2.23626478,2.2825604900000003,2.2998919399999997,2.34156142,2.3554450399999998,2.3954977939999993,2.42371112,3.035915,3.58438944,3.6016571340000003,3.6517773640000004,3.6589735279999998,3.7157782319999986,3.7488763499999997,3.8082147519999987,3.8638251179999994,3.939715447999999,4.044968464,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
2.1,2.2,2.1511525,216,1,0.1,20,1.9477987500000005,1.96433452,2.046243155,2.0680924800000002,2.085436,2.1594044999999995,2.2312193899999997,2.2896054,2.29842622,2.3048533,2.9633107499999998,3.6151071000000004,3.63918419,3.6695251000000004,3.6874359450000003,3.7100649900000002,3.78422865,3.83203152,3.9320783649999984,4.160666819999999,4.250308015,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
2.2,2.3000000000000003,2.2505648,214,1,0.1,20,1.9440702560000003,2.0556798699999996,2.064895511,2.1095934880000002,2.172555375,2.2077311939999995,2.277740609,2.3020806520000003,2.3244308379999996,2.3708935500000003,2.96241265,3.5238155599999996,3.539765126,3.555339272,3.586628901,3.6151760879999997,3.68135326,3.8083276679999982,3.971622862999999,4.012129608,4.1155139720000005,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
2.3000000000000003,2.4000000000000004,2.3501139,216,1,0.1,20,1.9562121300000004,2.19131912,2.220174735,2.2581429199999996,2.2877353750000005,2.3242402,2.3476888149999997,2.3605879599999997,2.38873659,2.42692575,2.9016642,3.5237334000000002,3.5377826900000002,3.56480062,3.59487856,3.59971978,3.7164490750000003,3.836176840000001,3.955447095,4.02458521,4.170587185,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
2.4000000000000004,2.5,2.4500985,234,1,0.1,20,1.8938734719999997,2.00115072,2.055614895,2.112075632,2.17491045,2.203230858,2.265540644,2.333818104,2.392396227,2.3969594300000003,2.9846220999999993,3.5303092800000004,3.5851517320000004,3.614087248,3.646120335,3.6738501759999997,3.740902275,3.8469651839999996,3.950390378,4.104459294000001,4.335070268999998,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
2.5,2.6,2.5545979,217,1,0.1,20,1.873222408,1.960163096,2.058913256,2.2165399519999998,2.2462375999999997,2.2967167560000004,2.320572428,2.346732096,2.35349122,2.3776148800000003,2.8951269999999996,3.5095222999999995,3.523374672,3.556081488,3.602535208000001,3.6465435200000003,3.6759448,3.7106644159999997,3.763374871999999,4.046979776000002,4.285226576,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
2.6,2.7,2.6523396000000004,232,1,0.1,20,2.0315304789999997,2.079596164,2.1327566330000005,2.2103104840000003,2.28574592,2.306875186,2.326039981,2.337081096,2.351449467,2.39723625,2.8718258999999997,3.45166515,3.467721505,3.496672784,3.5292271470000003,3.570545358,3.58869816,3.6609254719999997,3.697465049,3.7425528,3.9157498719999997,low,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
