P_left,P_right,P_med,L_med,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
200.0,202.0,201.04,2.6441499999999962,937,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
202.0,204.0,202.99,2.632540000000006,913,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
204.0,206.0,204.99349999999998,2.722965000000002,932,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
206.0,208.0,206.958,2.7801399999999887,873,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
208.0,210.0,208.9955,2.8022350000000102,904,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
210.0,212.0,210.978,2.779899999999998,869,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
212.0,214.0,213.042,2.8496399999999937,882,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
214.0,216.0,215.061,2.844529999999992,905,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
216.0,218.0,216.971,2.985980000000012,856,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
218.0,220.0,219.073,3.023140000000012,849,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
220.0,222.0,220.97,3.0685650000000066,778,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
222.0,224.0,223.022,3.258829999999989,828,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
224.0,226.0,224.977,3.1384099999999933,785,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
226.0,228.0,227.014,3.2510599999999954,825,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
228.0,230.0,228.9985,3.209194999999994,750,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
230.0,232.0,230.964,3.276750000000021,809,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
232.0,234.0,232.95600000000002,3.3913749999999965,714,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
234.0,236.0,235.018,3.4027249999999896,774,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
236.0,238.0,236.9765,3.499514999999988,732,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
238.0,240.0,239.0685,3.5000150000000048,748,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
240.0,242.0,241.05,3.5940499999999815,755,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
242.0,244.0,243.017,3.550655000000006,746,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
244.0,246.0,245.006,3.669285000000002,784,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
246.0,248.0,247.029,3.7184500000000043,784,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
248.0,250.0,248.962,3.6702099999999973,775,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
250.0,252.0,251.016,3.8507749999999987,708,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
252.0,254.0,253.015,3.85902999999999,709,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
254.0,256.0,255.013,4.025499999999994,731,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
256.0,258.0,256.947,3.895280000000014,701,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
258.0,260.0,258.945,4.063884999999999,644,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
260.0,262.0,260.999,4.090700000000027,707,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
262.0,264.0,262.981,4.087604999999996,706,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
264.0,266.0,264.95550000000003,4.2575350000000185,656,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
266.0,268.0,267.003,4.221600000000024,730,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
268.0,270.0,269.012,4.389874999999989,702,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
270.0,272.0,270.994,4.437969999999979,748,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
272.0,274.0,273.021,4.4372000000000185,687,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
274.0,276.0,275.044,4.458280000000002,756,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
276.0,278.0,276.97950000000003,4.435670000000016,736,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
278.0,280.0,278.944,4.706999999999994,739,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
280.0,282.0,280.9855,4.611289999999997,702,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
282.0,284.0,283.01649999999995,4.754424999999969,696,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
284.0,286.0,285.0615,4.893975000000012,678,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
286.0,288.0,287.023,4.9214999999999804,687,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
288.0,290.0,289.0385,4.917250000000024,698,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
290.0,292.0,290.9255,4.991135000000014,684,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
292.0,294.0,292.992,4.9755799999999795,751,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
294.0,296.0,295.017,5.215469999999982,683,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
296.0,298.0,296.996,5.186519999999973,703,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
298.0,300.0,299.036,5.0709999999999695,735,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
300.0,302.0,301.012,5.3048,701,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
302.0,304.0,303.052,5.339580000000012,637,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
304.0,306.0,305.04,5.2535799999999995,675,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
306.0,308.0,306.975,5.489329999999995,683,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
308.0,310.0,309.016,5.488920000000007,713,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
310.0,312.0,311.0085,5.522470000000027,740,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
312.0,314.0,312.991,5.7549999999999955,757,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
314.0,316.0,314.94050000000004,5.723479999999995,750,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
316.0,318.0,316.95000000000005,5.944299999999998,720,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
318.0,320.0,319.0245,5.952764999999999,788,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
320.0,322.0,320.962,6.001050000000021,729,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
322.0,324.0,322.97450000000003,6.121865000000014,724,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
324.0,326.0,325.04499999999996,6.055399999999992,756,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
326.0,328.0,326.953,6.144804999999991,768,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
328.0,330.0,329.019,6.09245999999996,775,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
330.0,332.0,331.033,6.239969999999971,809,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
332.0,334.0,333.082,6.324244999999991,854,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
334.0,336.0,334.987,6.45025000000004,880,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
336.0,338.0,337.036,6.5604000000000156,957,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
338.0,340.0,339.047,6.628399999999999,1015,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
340.0,342.0,341.00149999999996,6.720100000000002,1044,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
342.0,344.0,342.98,6.852364999999992,1044,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
344.0,346.0,345.005,6.832425000000001,1138,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
346.0,348.0,346.9545,7.31262000000001,1558,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
348.0,350.0,349.006,7.162529999999947,1313,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
350.0,352.0,350.9915,7.422350000000023,1806,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
352.0,354.0,353.346,7.451179999999965,2355,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
354.0,356.0,354.929,7.369770000000017,1551,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
356.0,358.0,357.224,7.455859999999973,2261,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
358.0,360.0,358.997,7.578975000000014,2610,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
360.0,362.0,361.056,7.506799999999998,1787,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
362.0,364.0,363.02250000000004,7.530235000000005,1596,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
364.0,366.0,364.95349999999996,7.528340000000014,1760,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
366.0,368.0,366.9065,7.575275000000005,1626,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
368.0,370.0,368.953,7.634865000000019,2066,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
370.0,372.0,370.997,7.732099999999946,2981,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
372.0,374.0,373.03200000000004,7.866650000000021,2982,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
374.0,376.0,374.987,7.815240000000017,2369,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
376.0,378.0,377.118,7.91228000000001,2393,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
378.0,380.0,379.0385,7.886629999999997,2612,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
380.0,382.0,380.8865,8.126500000000021,4700,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
382.0,384.0,383.319,8.017619999999994,2864,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
384.0,386.0,384.859,8.253899999999987,3549,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
386.0,388.0,387.0565,8.137889999999999,3176,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
388.0,390.0,388.671,8.278039999999976,2205,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
390.0,392.0,391.301,8.249199999999973,2769,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
392.0,394.0,393.116,8.356470000000002,2885,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
394.0,396.0,395.40049999999997,8.368420000000015,3676,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
396.0,398.0,396.56,8.428699999999992,1221,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
398.0,400.0,399.418,8.493865,1836,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
400.0,402.0,400.378,8.68864000000002,109,1,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
402.0,406.0,402.565,8.614640000000009,189,2,2.0,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
